Date,Day,Name,Type,Country
01-Jan-22,Saturday,New Year's Day,National Holiday,belgium
18-Apr-22,Monday,Easter Monday,National Holiday,belgium
01-May-22,Sunday,Labor Day,National Holiday,belgium
26-May-22,Thursday,Ascension Day,National Holiday,belgium
06-Jun-22,Monday,Whit Monday,National Holiday,belgium
21-Jul-22,Thursday,Belgian National Day,National Holiday,belgium
15-Aug-22,Monday,Assumption of Mary,National Holiday,belgium
01-Nov-22,Tuesday,All Saints' Day,National Holiday,belgium
11-Nov-22,Friday,Armistice Day,National Holiday,belgium
25-Dec-22,Sunday,Christmas Day,National Holiday,belgium
01-Jan-22,Saturday,New Year's Day,National Holiday,luxembourg
18-Apr-22,Monday,Easter Monday,National Holiday,luxembourg
01-May-22,Sunday,Labor Day,National Holiday,luxembourg
09-May-22,Monday,Europe Day,National Holiday,luxembourg
26-May-22,Thursday,Ascension Day,National Holiday,luxembourg
06-Jun-22,Monday,Whit Monday,National Holiday,luxembourg
23-Jun-22,Thursday,National Day,National Holiday,luxembourg
15-Aug-22,Monday,Assumption of Mary,National Holiday,luxembourg
01-Nov-22,Tuesday,All Saints' Day,National Holiday,luxembourg
25-Dec-22,Sunday,Christmas Day,National Holiday,luxembourg
26-Dec-22,Monday,St Stephen's Day,National Holiday,luxembourg
01-Jan-22,Saturday,New Year's Day,National Holiday,chile
15-Apr-22,Friday,Good Friday,"National Holiday, Christian",chile
16-Apr-22,Saturday,Holy Saturday,"National Holiday, Christian",chile
01-May-22,Sunday,Labor Day,National Holiday,chile
21-May-22,Saturday,Navy Day,National Holiday,chile
21-Jun-22,Tuesday,National Day of Indigenous Peoples,National Holiday,chile
27-Jun-22,Monday,Saint Peter and Saint Paul,National Holiday,chile
16-Jul-22,Saturday,Our Lady of Mount Carmel,National Holiday,chile
15-Aug-22,Monday,Assumption of Mary,National Holiday,chile
04-Sep-22,Sunday,Public Holiday (Constitutional Plebiscite),National Holiday,chile
16-Sep-22,Friday,Day off for National Day,National Holiday,chile
18-Sep-22,Sunday,National Day,National Holiday,chile
19-Sep-22,Monday,Army Day,National Holiday,chile
10-Oct-22,Monday,Day of the Discovery of Two Worlds,National Holiday,chile
31-Oct-22,Monday,Reformation Day,National Holiday,chile
01-Nov-22,Tuesday,All Saints' Day,National Holiday,chile
08-Dec-22,Thursday,Inmaculate Conception Day,National Holiday,chile
25-Dec-22,Sunday,Christmas Day,"National Holiday, Christian",chile
01-Jan-22,Saturday,New Year's Day,National Holiday,paraguay
28-Feb-22,Monday,Heroes' Day,National Holiday,paraguay
13-Apr-22,Wednesday,Public Sector Holiday,Public Sector Holiday,paraguay
14-Apr-22,Thursday,Maundy Thursday,National Holiday,paraguay
15-Apr-22,Friday,Good Friday,National Holiday,paraguay
01-May-22,Sunday,Labor Day,National Holiday,paraguay
02-May-22,Monday,Labor Day Public Sector Holiday,Public Sector Holiday,paraguay
14-May-22,Saturday,National Holiday,National Holiday,paraguay
15-May-22,Sunday,Independence Day,National Holiday,paraguay
12-Jun-22,Sunday,Chaco Armistice,National Holiday,paraguay
15-Aug-22,Monday,Founding of Asuncion,National Holiday,paraguay
03-Oct-22,Monday,Boqueron Battle Victory Day Holiday,National Holiday,paraguay
09-Nov-22,Wednesday,Census Day,National Holiday,paraguay
08-Dec-22,Thursday,Virgin of Caacupé Day,National Holiday,paraguay
25-Dec-22,Sunday,Christmas Day,National Holiday,paraguay
01-Jan-22,Saturday,Republic Day,National Holiday,slovakia
06-Jan-22,Thursday,Epiphany,National Holiday,slovakia
15-Apr-22,Friday,Good Friday,National Holiday,slovakia
18-Apr-22,Monday,Easter Monday,National Holiday,slovakia
01-May-22,Sunday,Labor Day,National Holiday,slovakia
08-May-22,Sunday,Day of Victory Over Fascism,National Holiday,slovakia
05-Jul-22,Tuesday,St. Cyril & St. Methodius Day,National Holiday,slovakia
29-Aug-22,Monday,National Uprising Day,National Holiday,slovakia
01-Sep-22,Thursday,Constitution Day,National Holiday,slovakia
15-Sep-22,Thursday,Day of Our Lady of Sorrows,National Holiday,slovakia
01-Nov-22,Tuesday,All Saints' Day,National Holiday,slovakia
17-Nov-22,Thursday,Fight for Freedom and Democracy Day,National Holiday,slovakia
24-Dec-22,Saturday,Christmas Eve,National Holiday,slovakia
25-Dec-22,Sunday,Christmas Day,National Holiday,slovakia
26-Dec-22,Monday,St. Stephen's Day,National Holiday,slovakia
