Date,Day,Name,Type,Country
01-Jan-27,Friday,New Year's Day,National Holiday,china
05-Feb-27,Friday,Spring Festival Eve,National Holiday,china
06-Feb-27,Saturday,Chinese New Year,National Holiday,china
07-Feb-27,Sunday,Spring Festival Holiday,National Holiday,china
08-Feb-27,Monday,Spring Festival Holiday,National Holiday,china
09-Feb-27,Tuesday,Spring Festival Holiday,National Holiday,china
10-Feb-27,Wednesday,Spring Festival Holiday,National Holiday,china
11-Feb-27,Thursday,Spring Festival Holiday,National Holiday,china
05-Apr-27,Monday,Qing Ming Jie,National Holiday,china
01-May-27,Saturday,Labour Day,National Holiday,china
09-Jun-27,Wednesday,Dragon Boat Festival,National Holiday,china
15-Sep-27,Wednesday,Mid-Autumn Festival,National Holiday,china
01-Oct-27,Friday,National Day,National Holiday,china
02-Oct-27,Saturday,National Day Holiday,National Holiday,china
03-Oct-27,Sunday,National Day Holiday,National Holiday,china
04-Oct-27,Monday,National Day Holiday,National Holiday,china
05-Oct-27,Tuesday,National Day Holiday,National Holiday,china
06-Oct-27,Wednesday,National Day Golden Week holiday,National Holiday,china
01-Jan-27,Friday,New Year's Day,National Holiday,czech
01-Jan-27,Friday,Restoration of the Czech Independence Day,National Holiday,czech
26-Mar-27,Friday,Good Friday,National Holiday,czech
29-Mar-27,Monday,Easter Monday,National Holiday,czech
01-May-27,Saturday,Labor Day,National Holiday,czech
08-May-27,Saturday,Victory in Europe Day,National Holiday,czech
05-Jul-27,Monday,Day of Saints Cyril and Methodius,National Holiday,czech
06-Jul-27,Tuesday,Jan Hus Day,National Holiday,czech
28-Sep-27,Tuesday,St. Wenceslas Day,National Holiday,czech
28-Oct-27,Thursday,Independent Czechoslovak State Day,National Holiday,czech
17-Nov-27,Wednesday,Struggle for Freedom and Democracy Day,National Holiday,czech
24-Dec-27,Friday,Christmas Eve,National Holiday,czech
25-Dec-27,Saturday,Christmas Day,National Holiday,czech
26-Dec-27,Sunday,St. Stephen's Day,National Holiday,czech
01-Jan-27,Friday,New Year's Day,National Holiday,denmark
25-Mar-27,Thursday,Maundy Thursday,National Holiday,denmark
26-Mar-27,Friday,Good Friday,National Holiday,denmark
28-Mar-27,Sunday,Easter Sunday,National Holiday,denmark
29-Mar-27,Monday,Easter Monday,National Holiday,denmark
06-May-27,Thursday,Ascension Day,National Holiday,denmark
16-May-27,Sunday,Whit Sunday,National Holiday,denmark
17-May-27,Monday,Whit Monday,National Holiday,denmark
25-Dec-27,Saturday,Christmas Day,National Holiday,denmark
26-Dec-27,Sunday,2nd Christmas Day,National Holiday,denmark
01-Jan-27,Friday,New Year's Day,National Holiday,finland
06-Jan-27,Wednesday,Epiphany,National Holiday,finland
26-Mar-27,Friday,Good Friday,National Holiday,finland
29-Mar-27,Monday,Easter Monday,National Holiday,finland
01-May-27,Saturday,May Day,National Holiday,finland
06-May-27,Thursday,Ascension Day,National Holiday,finland
26-Jun-27,Saturday,Midsummer,National Holiday,finland
06-Nov-27,Saturday,All Saints' Day,National Holiday,finland
06-Dec-27,Monday,Independence Day,National Holiday,finland
25-Dec-27,Saturday,Christmas Day,National Holiday,finland
26-Dec-27,Sunday,Boxing Day,National Holiday,finland
01-Jan-27,Friday,New Year's Day,National Holiday,france
29-Mar-27,Monday,Easter Monday,National Holiday,france
01-May-27,Saturday,Labor Day,National Holiday,france
06-May-27,Thursday,Ascension Day,National Holiday,france
08-May-27,Saturday,WWII Victory Day,National Holiday,france
17-May-27,Monday,Whit Monday,National Holiday,france
14-Jul-27,Wednesday,Bastille Day,National Holiday,france
15-Aug-27,Sunday,Assumption of Mary,National Holiday,france
01-Nov-27,Monday,All Saints' Day,National Holiday,france
11-Nov-27,Thursday,Armistice Day,National Holiday,france
25-Dec-27,Saturday,Christmas Day,National Holiday,france
