Date,Day,Name,Type,Country
01-Jan-29,Monday,International New Year's Day,National Holiday,vietnam
12-Feb-29,Monday,Vietnamese New Year's Eve,National Holiday,vietnam
13-Feb-29,Tuesday,Vietnamese New Year,National Holiday,vietnam
14-Feb-29,Wednesday,Tet Holiday,National Holiday,vietnam
15-Feb-29,Thursday,Tet Holiday,National Holiday,vietnam
16-Feb-29,Friday,Tet Holiday,National Holiday,vietnam
17-Feb-29,Saturday,Tet Holiday,National Holiday,vietnam
23-Apr-29,Monday,Hung Kings Festival,National Holiday,vietnam
30-Apr-29,Monday,Liberation Day/Reunification Day,National Holiday,vietnam
01-May-29,Tuesday,International Labor Day,National Holiday,vietnam
02-Sep-29,Sunday,Independence Day,National Holiday,vietnam
03-Sep-29,Monday,Independence Day observed,National Holiday,vietnam
24-Nov-29,Saturday,Vietnam Culture Day (Tentative Date),National Holiday,vietnam
01-Jan-29,Monday,New Year's Day,National Holiday,turkey
15-Feb-29,Thursday,Ramadan Feast (Tentative Date),National Holiday,turkey
16-Feb-29,Friday,Ramadan Feast Holiday (Tentative Date),National Holiday,turkey
17-Feb-29,Saturday,Ramadan Feast Holiday (Tentative Date),National Holiday,turkey
23-Apr-29,Monday,National Sovereignty and Children's Day,National Holiday,turkey
24-Apr-29,Tuesday,Sacrifice Feast (Tentative Date),National Holiday,turkey
25-Apr-29,Wednesday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
26-Apr-29,Thursday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
27-Apr-29,Friday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
01-May-29,Tuesday,Labor and Solidarity Day,National Holiday,turkey
19-May-29,Saturday,"Commemoration of Atatürk, Youth and Sports Day",National Holiday,turkey
15-Jul-29,Sunday,Democracy and National Unity Day,National Holiday,turkey
30-Aug-29,Thursday,Victory Day,National Holiday,turkey
29-Oct-29,Monday,Republic Day,National Holiday,turkey
01-Jan-29,Monday,New Year's Day,Bank Holiday,uk
30-Mar-29,Friday,Good Friday,Bank Holiday,uk
07-May-29,Monday,Early May Bank Holiday,Bank Holiday,uk
28-May-29,Monday,Spring Bank Holiday,Bank Holiday,uk
25-Dec-29,Tuesday,Christmas Day,Bank Holiday,uk
26-Dec-29,Wednesday,Boxing Day,Bank Holiday,uk
01-Jan-29,Monday,New Year's Day,National Holiday,new-zealand
02-Jan-29,Tuesday,Day after New Year's Day,National Holiday,new-zealand
06-Feb-29,Tuesday,Waitangi Day,National Holiday,new-zealand
30-Mar-29,Friday,Good Friday,National Holiday,new-zealand
02-Apr-29,Monday,Easter Monday,National Holiday,new-zealand
25-Apr-29,Wednesday,ANZAC Day,National Holiday,new-zealand
04-Jun-29,Monday,King's Birthday,National Holiday,new-zealand
06-Jul-29,Friday,Matariki,National Holiday,new-zealand
22-Oct-29,Monday,Labour Day,National Holiday,new-zealand
25-Dec-29,Tuesday,Christmas Day,National Holiday,new-zealand
26-Dec-29,Wednesday,Boxing Day,National Holiday,new-zealand
