Date,Day,Name,Type,Country
01-Jan-29,Monday,New Year's Day,Public Holiday,netherlands
30-Mar-29,Friday,Good Friday,Public Holiday,netherlands
01-Apr-29,Sunday,Easter Sunday,Public Holiday,netherlands
02-Apr-29,Monday,Easter Monday,Public Holiday,netherlands
27-Apr-29,Friday,King's Birthday,Public Holiday,netherlands
10-May-29,Thursday,Ascension Day,Public Holiday,netherlands
20-May-29,Sunday,Whit Sunday,Public Holiday,netherlands
21-May-29,Monday,Whit Monday,Public Holiday,netherlands
25-Dec-29,Tuesday,Christmas Day,Public Holiday,netherlands
26-Dec-29,Wednesday,Second Day of Christmas,Public Holiday,netherlands
01-May-29,Tuesday,Labor Day,"National Holiday, Flag Day",norway
17-May-29,Thursday,17 May Constitution Day (1814),"National Holiday, Flag Day",norway
01-Jan-29,Monday,New Year's Day,Regular Holiday,philippines
13-Feb-29,Tuesday,Lunar New Year's Day,Special Non-working Holiday,philippines
15-Feb-29,Thursday,Eid al-Fitr (Tentative Date),Regular Holiday,philippines
29-Mar-29,Thursday,Maundy Thursday,Regular Holiday,philippines
30-Mar-29,Friday,Good Friday,Regular Holiday,philippines
31-Mar-29,Saturday,Black Saturday,Special Non-working Holiday,philippines
09-Apr-29,Monday,The Day of Valor,Regular Holiday,philippines
24-Apr-29,Tuesday,Eid al-Adha (Tentative Date),Regular Holiday,philippines
01-May-29,Tuesday,Labor Day,Regular Holiday,philippines
12-Jun-29,Tuesday,Independence Day,Regular Holiday,philippines
21-Aug-29,Tuesday,Ninoy Aquino Day,Special Non-working Holiday,philippines
27-Aug-29,Monday,National Heroes Day,Regular Holiday,philippines
01-Nov-29,Thursday,All Saints' Day,Special Non-working Holiday,philippines
02-Nov-29,Friday,All Souls' Day,Special Non-working Holiday,philippines
30-Nov-29,Friday,Bonifacio Day,Regular Holiday,philippines
08-Dec-29,Saturday,Feast of the Immaculate Conception,Special Non-working Holiday,philippines
24-Dec-29,Monday,Christmas Eve,Special Non-working Holiday,philippines
25-Dec-29,Tuesday,Christmas Day,Regular Holiday,philippines
30-Dec-29,Sunday,Rizal Day,Regular Holiday,philippines
31-Dec-29,Monday,New Year's Eve,Special Non-working Holiday,philippines
01-Jan-29,Monday,New Year's Day,National Holiday,poland
06-Jan-29,Saturday,Epiphany,National Holiday,poland
01-Apr-29,Sunday,Easter Sunday,National Holiday,poland
02-Apr-29,Monday,Easter Monday,National Holiday,poland
01-May-29,Tuesday,Labor Day,National Holiday,poland
03-May-29,Thursday,Constitution Day,National Holiday,poland
20-May-29,Sunday,Whit Sunday,National Holiday,poland
31-May-29,Thursday,Corpus Christi,National Holiday,poland
15-Aug-29,Wednesday,Assumption of Mary,National Holiday,poland
01-Nov-29,Thursday,All Saints' Day,National Holiday,poland
11-Nov-29,Sunday,Independence Day,National Holiday,poland
24-Dec-29,Monday,Christmas Eve,National Holiday,poland
25-Dec-29,Tuesday,Christmas Day,National Holiday,poland
26-Dec-29,Wednesday,Second Day of Christmas,National Holiday,poland
