Date,Day,Name,Type,Country
01-Jan-27,Friday,New Year's Day,National Holiday,portugal
26-Mar-27,Friday,Good Friday,"National Holiday, Christian",portugal
28-Mar-27,Sunday,Easter Sunday,"National Holiday, Christian",portugal
25-Apr-27,Sunday,Liberty Day,National Holiday,portugal
01-May-27,Saturday,Labor Day,National Holiday,portugal
27-May-27,Thursday,Corpus Christi,"National Holiday, Christian",portugal
10-Jun-27,Thursday,Portugal Day,National Holiday,portugal
15-Aug-27,Sunday,Assumption of Mary,"National Holiday, Christian",portugal
05-Oct-27,Tuesday,Republic Day,National Holiday,portugal
01-Nov-27,Monday,All Saints' Day,"National Holiday, Christian",portugal
01-Dec-27,Wednesday,Restoration of Independence,National Holiday,portugal
08-Dec-27,Wednesday,Feast of the Immaculate Conception,"National Holiday, Christian",portugal
25-Dec-27,Saturday,Christmas Day,"National Holiday, Christian",portugal
01-Jan-27,Friday,New Year's Day,National Holiday,romania
02-Jan-27,Saturday,Day after New Year's Day,National Holiday,romania
06-Jan-27,Wednesday,Epiphany,"National Holiday, Orthodox",romania
07-Jan-27,Thursday,Synaxis of St. John the Baptist,"National Holiday, Orthodox",romania
24-Jan-27,Sunday,Unification Day,National Holiday,romania
30-Apr-27,Friday,Orthodox Good Friday,"National Holiday, Orthodox",romania
01-May-27,Saturday,Labor Day,National Holiday,romania
02-May-27,Sunday,Orthodox Easter,"National Holiday, Orthodox",romania
03-May-27,Monday,Orthodox Easter Monday,"National Holiday, Orthodox",romania
01-Jun-27,Tuesday,Children's Day,National Holiday,romania
20-Jun-27,Sunday,Orthodox Pentecost,"National Holiday, Orthodox",romania
21-Jun-27,Monday,Orthodox Pentecost Monday,"National Holiday, Orthodox",romania
15-Aug-27,Sunday,St Mary's Day,National Holiday,romania
30-Nov-27,Tuesday,St Andrew's Day,National Holiday,romania
01-Dec-27,Wednesday,National Day,National Holiday,romania
25-Dec-27,Saturday,Christmas Day,National Holiday,romania
26-Dec-27,Sunday,Second day of Christmas,National Holiday,romania
01-Jan-27,Friday,New Year's Day,National Holiday,slovenia
02-Jan-27,Saturday,New Year holiday,National Holiday,slovenia
08-Feb-27,Monday,Prešeren Day,National Holiday,slovenia
28-Mar-27,Sunday,Easter Sunday,National Holiday,slovenia
29-Mar-27,Monday,Easter Monday,National Holiday,slovenia
27-Apr-27,Tuesday,Day of Uprising Against Occupation,National Holiday,slovenia
01-May-27,Saturday,Labor Day,National Holiday,slovenia
02-May-27,Sunday,Labour Day holiday,National Holiday,slovenia
16-May-27,Sunday,Whit Sunday,National Holiday,slovenia
25-Jun-27,Friday,Statehood Day,National Holiday,slovenia
15-Aug-27,Sunday,Assumption of Mary,National Holiday,slovenia
31-Oct-27,Sunday,Reformation Day,National Holiday,slovenia
01-Nov-27,Monday,Remembrance Day,National Holiday,slovenia
25-Dec-27,Saturday,Christmas Day,National Holiday,slovenia
26-Dec-27,Sunday,Independence and Unity Day,National Holiday,slovenia
01-Jan-27,Friday,New Year's Day,National Holiday,russia
04-Jan-27,Monday,New Year Holiday,National Holiday,russia
05-Jan-27,Tuesday,New Year Holiday,National Holiday,russia
06-Jan-27,Wednesday,New Year Holiday,National Holiday,russia
07-Jan-27,Thursday,Orthodox Christmas Day,"National Holiday, Orthodox",russia
08-Jan-27,Friday,New Year Holiday,National Holiday,russia
23-Feb-27,Tuesday,Defender of the Fatherland Day,National Holiday,russia
08-Mar-27,Monday,International Women's Day,National Holiday,russia
01-May-27,Saturday,Spring and Labor Day,National Holiday,russia
03-May-27,Monday,Day off for Spring and Labor Day,National Holiday,russia
09-May-27,Sunday,Victory Day,National Holiday,russia
10-May-27,Monday,Day off for Victory Day,National Holiday,russia
12-Jun-27,Saturday,Russia Day,National Holiday,russia
14-Jun-27,Monday,Day off for Russia Day,National Holiday,russia
04-Nov-27,Thursday,Unity Day,National Holiday,russia
01-Jan-27,Friday,New Year's Day,Public Holiday,south-africa
21-Mar-27,Sunday,Human Rights Day,Public Holiday,south-africa
22-Mar-27,Monday,Day off for Human Rights Day,Public Holiday,south-africa
26-Mar-27,Friday,Good Friday,Public Holiday,south-africa
29-Mar-27,Monday,Family Day,Public Holiday,south-africa
27-Apr-27,Tuesday,Freedom Day,Public Holiday,south-africa
01-May-27,Saturday,Workers' Day,Public Holiday,south-africa
16-Jun-27,Wednesday,Youth Day,Public Holiday,south-africa
09-Aug-27,Monday,National Women's Day,Public Holiday,south-africa
24-Sep-27,Friday,Heritage Day,Public Holiday,south-africa
16-Dec-27,Thursday,Day of Reconciliation,Public Holiday,south-africa
25-Dec-27,Saturday,Christmas Day,Public Holiday,south-africa
26-Dec-27,Sunday,Day of Goodwill,Public Holiday,south-africa
27-Dec-27,Monday,Day of Goodwill observed,Public Holiday,south-africa
