Date,Day,Name,Type,Country
01-Jan-25,Wednesday,New Year's Day,National Holiday,czech
01-Jan-25,Wednesday,Restoration of the Czech Independence Day,National Holiday,czech
18-Apr-25,Friday,Good Friday,National Holiday,czech
21-Apr-25,Monday,Easter Monday,National Holiday,czech
01-May-25,Thursday,Labor Day,National Holiday,czech
08-May-25,Thursday,Victory in Europe Day,National Holiday,czech
05-Jul-25,Saturday,Day of Saints Cyril and Methodius,National Holiday,czech
06-Jul-25,Sunday,Jan Hus Day,National Holiday,czech
28-Sep-25,Sunday,St. Wenceslas Day,National Holiday,czech
28-Oct-25,Tuesday,Independent Czechoslovak State Day,National Holiday,czech
17-Nov-25,Monday,Struggle for Freedom and Democracy Day,National Holiday,czech
24-Dec-25,Wednesday,Christmas Eve,National Holiday,czech
25-Dec-25,Thursday,Christmas Day,National Holiday,czech
26-Dec-25,Friday,St. Stephen's Day,National Holiday,czech
01-Jan-25,Wednesday,New Year's Day,National Holiday,denmark
17-Apr-25,Thursday,Maundy Thursday,National Holiday,denmark
18-Apr-25,Friday,Good Friday,National Holiday,denmark
20-Apr-25,Sunday,Easter Sunday,National Holiday,denmark
21-Apr-25,Monday,Easter Monday,National Holiday,denmark
29-May-25,Thursday,Ascension Day,National Holiday,denmark
08-Jun-25,Sunday,Whit Sunday,National Holiday,denmark
09-Jun-25,Monday,Whit Monday,National Holiday,denmark
25-Dec-25,Thursday,Christmas Day,National Holiday,denmark
26-Dec-25,Friday,2nd Christmas Day,National Holiday,denmark
01-Jan-25,Wednesday,New Year's Day,National Holiday,china
28-Jan-25,Tuesday,Spring Festival Eve,National Holiday,china
29-Jan-25,Wednesday,Chinese New Year,National Holiday,china
30-Jan-25,Thursday,Spring Festival Holiday,National Holiday,china
31-Jan-25,Friday,Spring Festival Holiday,National Holiday,china
01-Feb-25,Saturday,Spring Festival Holiday,National Holiday,china
02-Feb-25,Sunday,Spring Festival Holiday,National Holiday,china
03-Feb-25,Monday,Spring Festival Holiday,National Holiday,china
04-Feb-25,Tuesday,Spring Festival Holiday,National Holiday,china
04-Apr-25,Friday,Qing Ming Jie Holiday,National Holiday,china
05-Apr-25,Saturday,Qing Ming Jie,National Holiday,china
06-Apr-25,Sunday,Qing Ming Jie Holiday,National Holiday,china
01-May-25,Thursday,Labour Day,National Holiday,china
02-May-25,Friday,Labour Day Holiday,National Holiday,china
03-May-25,Saturday,Labour Day Holiday,National Holiday,china
04-May-25,Sunday,Labour Day Holiday,National Holiday,china
05-May-25,Monday,Labour Day Holiday,National Holiday,china
31-May-25,Saturday,Dragon Boat Festival,National Holiday,china
01-Jun-25,Sunday,Dragon Boat Festival Holiday,National Holiday,china
02-Jun-25,Monday,Dragon Boat Festival Holiday,National Holiday,china
01-Oct-25,Wednesday,National Day,National Holiday,china
02-Oct-25,Thursday,National Day Holiday,National Holiday,china
03-Oct-25,Friday,National Day Holiday,National Holiday,china
04-Oct-25,Saturday,National Day Holiday,National Holiday,china
05-Oct-25,Sunday,National Day Holiday,National Holiday,china
06-Oct-25,Monday,National Day Golden Week holiday,National Holiday,china
06-Oct-25,Monday,Mid-Autumn Festival,National Holiday,china
07-Oct-25,Tuesday,National Day Holiday,National Holiday,china
08-Oct-25,Wednesday,National Day Golden Week holiday,National Holiday,china
01-Jan-25,Wednesday,New Year's Day,National Holiday,finland
06-Jan-25,Monday,Epiphany,National Holiday,finland
18-Apr-25,Friday,Good Friday,National Holiday,finland
21-Apr-25,Monday,Easter Monday,National Holiday,finland
01-May-25,Thursday,May Day,National Holiday,finland
29-May-25,Thursday,Ascension Day,National Holiday,finland
21-Jun-25,Saturday,Midsummer,National Holiday,finland
01-Nov-25,Saturday,All Saints' Day,National Holiday,finland
06-Dec-25,Saturday,Independence Day,National Holiday,finland
25-Dec-25,Thursday,Christmas Day,National Holiday,finland
26-Dec-25,Friday,Boxing Day,National Holiday,finland
01-Jan-25,Wednesday,New Year's Day,National Holiday,france
21-Apr-25,Monday,Easter Monday,National Holiday,france
01-May-25,Thursday,Labor Day,National Holiday,france
08-May-25,Thursday,WWII Victory Day,National Holiday,france
29-May-25,Thursday,Ascension Day,National Holiday,france
09-Jun-25,Monday,Whit Monday,National Holiday,france
14-Jul-25,Monday,Bastille Day,National Holiday,france
15-Aug-25,Friday,Assumption of Mary,National Holiday,france
01-Nov-25,Saturday,All Saints' Day,National Holiday,france
11-Nov-25,Tuesday,Armistice Day,National Holiday,france
25-Dec-25,Thursday,Christmas Day,National Holiday,france
