Date,Day,Name,Type,Country
01-Jan-31,Wednesday,New Year's Day,National Holiday,spain
06-Jan-31,Monday,Epiphany,National Holiday,spain
11-Apr-31,Friday,Good Friday,National Holiday,spain
01-May-31,Thursday,Labor Day,National Holiday,spain
15-Aug-31,Friday,Assumption of Mary,National Holiday,spain
12-Oct-31,Sunday,Hispanic Day,National Holiday,spain
01-Nov-31,Saturday,All Saints' Day,National Holiday,spain
06-Dec-31,Saturday,Constitution Day,National Holiday,spain
08-Dec-31,Monday,Immaculate Conception,National Holiday,spain
25-Dec-31,Thursday,Christmas Day,National Holiday,spain
01-Jan-31,Wednesday,New Year's Day,Public Holiday,sweden
06-Jan-31,Monday,Epiphany,Public Holiday,sweden
11-Apr-31,Friday,Good Friday,Public Holiday,sweden
13-Apr-31,Sunday,Easter Sunday,Public Holiday,sweden
14-Apr-31,Monday,Easter Monday,Public Holiday,sweden
01-May-31,Thursday,May 1st,Public Holiday,sweden
22-May-31,Thursday,Ascension Day,Public Holiday,sweden
01-Jun-31,Sunday,Whit Sunday,Public Holiday,sweden
06-Jun-31,Friday,National day,Public Holiday,sweden
21-Jun-31,Saturday,Midsummer Day,Public Holiday,sweden
01-Nov-31,Saturday,All Saints' Day,Public Holiday,sweden
25-Dec-31,Thursday,Christmas Day,Public Holiday,sweden
26-Dec-31,Friday,Boxing Day,Public Holiday,sweden
01-Jan-31,Wednesday,Republic Day,National Holiday,taiwan
22-Jan-31,Wednesday,Lunar New Year's Eve,National Holiday,taiwan
23-Jan-31,Thursday,Lunar New Year's Day,National Holiday,taiwan
24-Jan-31,Friday,Lunar New Year Holiday,National Holiday,taiwan
25-Jan-31,Saturday,Lunar New Year Holiday,National Holiday,taiwan
26-Jan-31,Sunday,Lunar New Year Holiday,National Holiday,taiwan
27-Jan-31,Monday,Lunar New Year Holiday,National Holiday,taiwan
28-Feb-31,Friday,Peace Memorial Day,National Holiday,taiwan
04-Apr-31,Friday,Children's Day,National Holiday,taiwan
05-Apr-31,Saturday,Tomb Sweeping Day,National Holiday,taiwan
24-Jun-31,Tuesday,Dragon Boat Festival,National Holiday,taiwan
01-Oct-31,Wednesday,Mid-Autumn Festival,National Holiday,taiwan
10-Oct-31,Friday,National Day,National Holiday,taiwan
01-Jan-31,Wednesday,New Year's Day,National Holiday,thailand
06-Apr-31,Sunday,Chakri Day,National Holiday,thailand
07-Apr-31,Monday,Day off for Chakri Day,National Holiday,thailand
13-Apr-31,Sunday,Songkran,National Holiday,thailand
14-Apr-31,Monday,Songkran Holiday,National Holiday,thailand
15-Apr-31,Tuesday,Songkran Holiday,National Holiday,thailand
16-Apr-31,Wednesday,Songkran Observed,National Holiday,thailand
01-May-31,Thursday,Labor Day,National Holiday,thailand
04-May-31,Sunday,Coronation Day,National Holiday,thailand
05-May-31,Monday,Day off for Coronation Day,National Holiday,thailand
03-Jun-31,Tuesday,Queen Suthida's Birthday,National Holiday,thailand
28-Jul-31,Monday,King Vajiralongkorn's Birthday,National Holiday,thailand
12-Aug-31,Tuesday,The Queen Mother's Birthday,National Holiday,thailand
13-Oct-31,Monday,Anniversary of the Death of King Bhumibol,National Holiday,thailand
23-Oct-31,Thursday,Chulalongkorn Day,National Holiday,thailand
05-Dec-31,Friday,King Bhumibol's Birthday,National Holiday,thailand
10-Dec-31,Wednesday,Constitution Day,National Holiday,thailand
31-Dec-31,Wednesday,New Year's Eve,National Holiday,thailand
