Date,Day,Name,Type,Country
01-Jan-28,Saturday,New Year's Day,National Holiday,ireland
07-Feb-28,Monday,St. Brigid’s Day,National Holiday,ireland
17-Mar-28,Friday,St. Patrick's Day,National Holiday,ireland
17-Apr-28,Monday,Easter Monday,National Holiday,ireland
01-May-28,Monday,May Day,National Holiday,ireland
05-Jun-28,Monday,June Bank Holiday,National Holiday,ireland
07-Aug-28,Monday,August Bank Holiday,National Holiday,ireland
30-Oct-28,Monday,October Bank Holiday,National Holiday,ireland
25-Dec-28,Monday,Christmas Day,National Holiday,ireland
26-Dec-28,Tuesday,St. Stephen's Day,National Holiday,ireland
01-Jan-28,Saturday,New Year's Day,National Holiday,iceland
13-Apr-28,Thursday,Maundy Thursday,National Holiday,iceland
14-Apr-28,Friday,Good Friday,National Holiday,iceland
16-Apr-28,Sunday,Easter Sunday,National Holiday,iceland
17-Apr-28,Monday,Easter Monday,National Holiday,iceland
20-Apr-28,Thursday,First Day of Summer,National Holiday,iceland
01-May-28,Monday,Labour Day,National Holiday,iceland
25-May-28,Thursday,Ascension Day,National Holiday,iceland
04-Jun-28,Sunday,Whit Sunday,National Holiday,iceland
05-Jun-28,Monday,Whit Monday,National Holiday,iceland
17-Jun-28,Saturday,Icelandic Republic Day,National Holiday,iceland
07-Aug-28,Monday,Commerce Day,National Holiday,iceland
25-Dec-28,Monday,Christmas Day,National Holiday,iceland
26-Dec-28,Tuesday,Second Day of Christmas,National Holiday,iceland
01-Jan-28,Saturday,New Year's Day,Federal Holiday,us
17-Jan-28,Monday,Martin Luther King Jr. Day,Federal Holiday,us
21-Feb-28,Monday,Presidents’ Day,Federal Holiday,us
29-May-28,Monday,Memorial Day,Federal Holiday,us
19-Jun-28,Monday,Juneteenth,Federal Holiday,us
04-Jul-28,Tuesday,Independence Day,Federal Holiday,us
04-Sep-28,Monday,Labor Day,Federal Holiday,us
09-Oct-28,Monday,Columbus Day,Federal Holiday,us
10-Nov-28,Friday,Veterans Day (substitute),Federal Holiday,us
11-Nov-28,Saturday,Veterans Day,Federal Holiday,us
23-Nov-28,Thursday,Thanksgiving Day,Federal Holiday,us
25-Dec-28,Monday,Christmas Day,Federal Holiday,us
