Date,Day,Name,Type,Country
06-Jan-23,Friday,Epiphany,National Holiday,spain
07-Apr-23,Friday,Good Friday,National Holiday,spain
01-May-23,Monday,Labor Day,National Holiday,spain
15-Aug-23,Tuesday,Assumption of Mary,National Holiday,spain
12-Oct-23,Thursday,Hispanic Day,National Holiday,spain
01-Nov-23,Wednesday,All Saints' Day,National Holiday,spain
06-Dec-23,Wednesday,Constitution Day,National Holiday,spain
08-Dec-23,Friday,Immaculate Conception,National Holiday,spain
25-Dec-23,Monday,Christmas Day,National Holiday,spain
06-Jan-23,Friday,Duruthu Full Moon Poya Day,Public Holiday,sri-lanka
15-Jan-23,Sunday,Tamil Thai Pongal Day,Public Holiday,sri-lanka
16-Jan-23,Monday,Special Bank Holiday,Public Holiday,sri-lanka
04-Feb-23,Saturday,National Day,Public Holiday,sri-lanka
05-Feb-23,Sunday,Navam Full Moon Poya Day,Public Holiday,sri-lanka
18-Feb-23,Saturday,Mahasivarathri Day,Public Holiday,sri-lanka
06-Mar-23,Monday,Madin Full Moon Poya Day,Public Holiday,sri-lanka
05-Apr-23,Wednesday,Bak Full Moon Poya Day,Public Holiday,sri-lanka
07-Apr-23,Friday,Good Friday,Public Holiday,sri-lanka
13-Apr-23,Thursday,Sinhala and Tamil New Year's Eve,Public Holiday,sri-lanka
14-Apr-23,Friday,Sinhala and Tamil New Year's Day,Public Holiday,sri-lanka
22-Apr-23,Saturday,Eid al-Fitr,Public Holiday,sri-lanka
01-May-23,Monday,May Day,Public Holiday,sri-lanka
05-May-23,Friday,Vesak Full Moon Poya Day,Public Holiday,sri-lanka
06-May-23,Saturday,Day after Vesak Full Moon Poya Day,Public Holiday,sri-lanka
03-Jun-23,Saturday,Poson Full Moon Poya Day,Public Holiday,sri-lanka
29-Jun-23,Thursday,Eid al-Adha,Public Holiday,sri-lanka
03-Jul-23,Monday,Adhi Esala Full Moon Poya Day,Public Holiday,sri-lanka
01-Aug-23,Tuesday,Esala Full Moon Poya Day,Public Holiday,sri-lanka
30-Aug-23,Wednesday,Nikini Full Moon Poya Day,Public Holiday,sri-lanka
28-Sep-23,Thursday,Milad-Un-Nabi,Public Holiday,sri-lanka
29-Sep-23,Friday,Binara Full Moon Poya Day,Public Holiday,sri-lanka
28-Oct-23,Saturday,Vap Full Moon Poya Day,Public Holiday,sri-lanka
12-Nov-23,Sunday,Deepavali,Public Holiday,sri-lanka
26-Nov-23,Sunday,Il Full Moon Poya Day,Public Holiday,sri-lanka
25-Dec-23,Monday,Christmas Day,Public Holiday,sri-lanka
26-Dec-23,Tuesday,Unduvap Full Moon Poya Day,Public Holiday,sri-lanka
01-Jan-23,Sunday,New Year's Day,Public Holiday,sweden
06-Jan-23,Friday,Epiphany,Public Holiday,sweden
07-Apr-23,Friday,Good Friday,Public Holiday,sweden
09-Apr-23,Sunday,Easter Sunday,Public Holiday,sweden
