Date,Day,Name,Type,Country
01-Jan-25,Wednesday,New Year's Day,National Holiday,belgium
21-Apr-25,Monday,Easter Monday,National Holiday,belgium
01-May-25,Thursday,Labor Day,National Holiday,belgium
29-May-25,Thursday,Ascension Day,National Holiday,belgium
09-Jun-25,Monday,Whit Monday,National Holiday,belgium
21-Jul-25,Monday,Belgian National Day,National Holiday,belgium
15-Aug-25,Friday,Assumption of Mary,National Holiday,belgium
01-Nov-25,Saturday,All Saints' Day,National Holiday,belgium
11-Nov-25,Tuesday,Armistice Day,National Holiday,belgium
25-Dec-25,Thursday,Christmas Day,National Holiday,belgium
01-Jan-25,Wednesday,New Year's Day,National Holiday,luxembourg
21-Apr-25,Monday,Easter Monday,National Holiday,luxembourg
01-May-25,Thursday,Labor Day,National Holiday,luxembourg
09-May-25,Friday,Europe Day,National Holiday,luxembourg
29-May-25,Thursday,Ascension Day,National Holiday,luxembourg
09-Jun-25,Monday,Whit Monday,National Holiday,luxembourg
23-Jun-25,Monday,National Day,National Holiday,luxembourg
15-Aug-25,Friday,Assumption of Mary,National Holiday,luxembourg
01-Nov-25,Saturday,All Saints' Day,National Holiday,luxembourg
25-Dec-25,Thursday,Christmas Day,National Holiday,luxembourg
26-Dec-25,Friday,St Stephen's Day,National Holiday,luxembourg
01-Jan-25,Wednesday,New Year's Day,National Holiday,chile
18-Apr-25,Friday,Good Friday,"National Holiday, Christian",chile
19-Apr-25,Saturday,Holy Saturday,"National Holiday, Christian",chile
01-May-25,Thursday,Labor Day,National Holiday,chile
21-May-25,Wednesday,Navy Day,National Holiday,chile
20-Jun-25,Friday,National Day of Indigenous Peoples,National Holiday,chile
29-Jun-25,Sunday,Saint Peter and Saint Paul,National Holiday,chile
29-Jun-25,Sunday,Presidential and Parliamentary Primary Elections,National Holiday,chile
16-Jul-25,Wednesday,Our Lady of Mount Carmel,National Holiday,chile
15-Aug-25,Friday,Assumption of Mary,National Holiday,chile
18-Sep-25,Thursday,National Day,National Holiday,chile
19-Sep-25,Friday,Army Day,National Holiday,chile
12-Oct-25,Sunday,Day of the Discovery of Two Worlds,National Holiday,chile
31-Oct-25,Friday,Reformation Day,National Holiday,chile
01-Nov-25,Saturday,All Saints' Day,National Holiday,chile
16-Nov-25,Sunday,Presidential and Parliamentary Elections,National Holiday,chile
08-Dec-25,Monday,Inmaculate Conception Day,National Holiday,chile
25-Dec-25,Thursday,Christmas Day,"National Holiday, Christian",chile
01-Jan-25,Wednesday,New Year's Day,National Holiday,paraguay
01-Mar-25,Saturday,Heroes' Day,National Holiday,paraguay
17-Apr-25,Thursday,Maundy Thursday,National Holiday,paraguay
18-Apr-25,Friday,Good Friday,National Holiday,paraguay
01-May-25,Thursday,Labor Day,National Holiday,paraguay
14-May-25,Wednesday,National Holiday,National Holiday,paraguay
15-May-25,Thursday,Independence Day,National Holiday,paraguay
12-Jun-25,Thursday,Chaco Armistice,National Holiday,paraguay
15-Aug-25,Friday,Founding of Asuncion,National Holiday,paraguay
05-Sep-25,Friday,Football World Cup Qualification Holiday,National Holiday,paraguay
29-Sep-25,Monday,Boqueron Battle Victory Day,National Holiday,paraguay
08-Dec-25,Monday,Virgin of Caacupé Day,National Holiday,paraguay
25-Dec-25,Thursday,Christmas Day,National Holiday,paraguay
26-Dec-25,Friday,Christmas Holiday,National Holiday,paraguay
01-Jan-25,Wednesday,Republic Day,National Holiday,slovakia
06-Jan-25,Monday,Epiphany,National Holiday,slovakia
18-Apr-25,Friday,Good Friday,National Holiday,slovakia
21-Apr-25,Monday,Easter Monday,National Holiday,slovakia
01-May-25,Thursday,Labor Day,National Holiday,slovakia
08-May-25,Thursday,Day of Victory Over Fascism,National Holiday,slovakia
05-Jul-25,Saturday,St. Cyril & St. Methodius Day,National Holiday,slovakia
29-Aug-25,Friday,National Uprising Day,National Holiday,slovakia
15-Sep-25,Monday,Day of Our Lady of Sorrows,National Holiday,slovakia
01-Nov-25,Saturday,All Saints' Day,National Holiday,slovakia
24-Dec-25,Wednesday,Christmas Eve,National Holiday,slovakia
25-Dec-25,Thursday,Christmas Day,National Holiday,slovakia
26-Dec-25,Friday,St. Stephen's Day,National Holiday,slovakia
