Date,Day,Name,Type,Country
01-Jan-26,Thursday,New Year's Day,National Holiday,turkey
20-Mar-26,Friday,Ramadan Feast,National Holiday,turkey
21-Mar-26,Saturday,Ramadan Feast Holiday,National Holiday,turkey
22-Mar-26,Sunday,Ramadan Feast Holiday,National Holiday,turkey
23-Apr-26,Thursday,National Sovereignty and Children's Day,National Holiday,turkey
01-May-26,Friday,Labor and Solidarity Day,National Holiday,turkey
19-May-26,Tuesday,"Commemoration of Atatürk, Youth and Sports Day",National Holiday,turkey
27-May-26,Wednesday,Sacrifice Feast (Tentative Date),National Holiday,turkey
28-May-26,Thursday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
29-May-26,Friday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
30-May-26,Saturday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
15-Jul-26,Wednesday,Democracy and National Unity Day,National Holiday,turkey
30-Aug-26,Sunday,Victory Day,National Holiday,turkey
29-Oct-26,Thursday,Republic Day,National Holiday,turkey
01-Jan-26,Thursday,International New Year's Day,National Holiday,vietnam
02-Jan-26,Friday,New Year's Day Holiday,Public Sector Holiday,vietnam
16-Feb-26,Monday,Vietnamese New Year's Eve,National Holiday,vietnam
17-Feb-26,Tuesday,Vietnamese New Year,National Holiday,vietnam
18-Feb-26,Wednesday,Tet Holiday,National Holiday,vietnam
19-Feb-26,Thursday,Tet Holiday,National Holiday,vietnam
20-Feb-26,Friday,Tet Holiday,National Holiday,vietnam
21-Feb-26,Saturday,Tet Holiday,National Holiday,vietnam
26-Apr-26,Sunday,Hung Kings Festival,National Holiday,vietnam
27-Apr-26,Monday,Day off for Hung Kings Festival,National Holiday,vietnam
30-Apr-26,Thursday,Liberation Day/Reunification Day,National Holiday,vietnam
01-May-26,Friday,International Labor Day,National Holiday,vietnam
31-Aug-26,Monday,Independence Day Holiday,Public Sector Holiday,vietnam
01-Sep-26,Tuesday,Independence Day Holiday,Public Sector Holiday,vietnam
02-Sep-26,Wednesday,Independence Day,National Holiday,vietnam
24-Nov-26,Tuesday,Vietnam Culture Day (Tentative Date),National Holiday,vietnam
01-Jan-26,Thursday,New Year's Day,Bank Holiday,uk
03-Apr-26,Friday,Good Friday,Bank Holiday,uk
04-May-26,Monday,Early May Bank Holiday,Bank Holiday,uk
25-May-26,Monday,Spring Bank Holiday,Bank Holiday,uk
25-Dec-26,Friday,Christmas Day,Bank Holiday,uk
26-Dec-26,Saturday,Boxing Day,Bank Holiday,uk
28-Dec-26,Monday,Substitute Bank Holiday for Boxing Day,Bank Holiday,uk
01-Jan-26,Thursday,New Year's Day,National Holiday,new-zealand
02-Jan-26,Friday,Day after New Year's Day,National Holiday,new-zealand
06-Feb-26,Friday,Waitangi Day,National Holiday,new-zealand
03-Apr-26,Friday,Good Friday,National Holiday,new-zealand
06-Apr-26,Monday,Easter Monday,National Holiday,new-zealand
25-Apr-26,Saturday,ANZAC Day,National Holiday,new-zealand
27-Apr-26,Monday,Day off for ANZAC Day,National Holiday,new-zealand
01-Jun-26,Monday,King's Birthday,National Holiday,new-zealand
10-Jul-26,Friday,Matariki,National Holiday,new-zealand
26-Oct-26,Monday,Labour Day,National Holiday,new-zealand
25-Dec-26,Friday,Christmas Day,National Holiday,new-zealand
26-Dec-26,Saturday,Boxing Day,National Holiday,new-zealand
28-Dec-26,Monday,Day off for Boxing Day,National Holiday,new-zealand
