Date,Day,Name,Type,Country
27-Feb-23,Monday,Clean Monday,Government Holiday,greece
14-Apr-23,Friday,Orthodox Good Friday,Government Holiday,greece
01-Jan-23,Sunday,New Year's Day,National Holiday,germany
07-Apr-23,Friday,Good Friday,"National Holiday, Christian",germany
10-Apr-23,Monday,Easter Monday,"National Holiday, Christian",germany
01-May-23,Monday,May Day,National Holiday,germany
18-May-23,Thursday,Ascension Day,"National Holiday, Christian",germany
29-May-23,Monday,Whit Monday,"National Holiday, Christian",germany
03-Oct-23,Tuesday,Day of German Unity,National Holiday,germany
25-Dec-23,Monday,Christmas Day,"National Holiday, Christian",germany
26-Dec-23,Tuesday,Boxing Day,"National Holiday, Christian",germany
01-Jan-23,Sunday,New Year's Day,National Holiday,hong-kong
02-Jan-23,Monday,New Year's Day observed,National Holiday,hong-kong
22-Jan-23,Sunday,Lunar New Year's Day,National Holiday,hong-kong
23-Jan-23,Monday,Second Day of Lunar New Year,National Holiday,hong-kong
24-Jan-23,Tuesday,Third Day of Lunar New Year,National Holiday,hong-kong
25-Jan-23,Wednesday,Fourth Day of Lunar New Year,National Holiday,hong-kong
05-Apr-23,Wednesday,Tomb Sweeping Day,National Holiday,hong-kong
07-Apr-23,Friday,Good Friday,National Holiday,hong-kong
08-Apr-23,Saturday,Holy Saturday,National Holiday,hong-kong
10-Apr-23,Monday,Easter Monday,National Holiday,hong-kong
01-May-23,Monday,Labour Day,National Holiday,hong-kong
26-May-23,Friday,Buddha's Birthday,National Holiday,hong-kong
22-Jun-23,Thursday,Dragon Boat Festival,National Holiday,hong-kong
01-Jul-23,Saturday,Hong Kong Special Administrative Region Establishment Day,National Holiday,hong-kong
30-Sep-23,Saturday,Day after Mid-Autumn Festival,National Holiday,hong-kong
01-Oct-23,Sunday,National Day,National Holiday,hong-kong
02-Oct-23,Monday,National Day observed,National Holiday,hong-kong
23-Oct-23,Monday,Chung Yeung Festival,National Holiday,hong-kong
25-Dec-23,Monday,Christmas Day,National Holiday,hong-kong
26-Dec-23,Tuesday,First Weekday After Christmas Day,National Holiday,hong-kong
01-Jan-23,Sunday,New Year's Day,National Holiday,hungary
15-Mar-23,Wednesday,1848 Revolution Memorial Day,National Holiday,hungary
07-Apr-23,Friday,Good Friday,National Holiday,hungary
10-Apr-23,Monday,Easter Monday,National Holiday,hungary
01-May-23,Monday,Labor Day,National Holiday,hungary
29-May-23,Monday,Whit Monday,National Holiday,hungary
20-Aug-23,Sunday,National Day,National Holiday,hungary
23-Oct-23,Monday,1956 Revolution Memorial Day,National Holiday,hungary
01-Nov-23,Wednesday,All Saints' Day,National Holiday,hungary
25-Dec-23,Monday,Christmas Day,National Holiday,hungary
26-Dec-23,Tuesday,Second Day of Christmas,National Holiday,hungary
26-Jan-23,Thursday,Republic Day,Gazetted Holiday,india
08-Mar-23,Wednesday,Holi,Gazetted Holiday,india
30-Mar-23,Thursday,Rama Navami,Gazetted Holiday,india
04-Apr-23,Tuesday,Mahavir Jayanti,Gazetted Holiday,india
07-Apr-23,Friday,Good Friday,Gazetted Holiday,india
14-Apr-23,Friday,Ambedkar Jayanti,Central Government Holiday,india
22-Apr-23,Saturday,Ramzan Id,Gazetted Holiday,india
05-May-23,Friday,Buddha Purnima,Gazetted Holiday,india
29-Jun-23,Thursday,Bakrid,Gazetted Holiday,india
29-Jul-23,Saturday,Muharram/Ashura,Gazetted Holiday,india
15-Aug-23,Tuesday,Independence Day,Gazetted Holiday,india
07-Sep-23,Thursday,Janmashtami,Gazetted Holiday,india
28-Sep-23,Thursday,Milad un-Nabi,Gazetted Holiday,india
02-Oct-23,Monday,Mahatma Gandhi Jayanti,Gazetted Holiday,india
24-Oct-23,Tuesday,Dussehra,Gazetted Holiday,india
12-Nov-23,Sunday,Diwali/Deepavali,Gazetted Holiday,india
27-Nov-23,Monday,Guru Nanak Jayanti,Gazetted Holiday,india
25-Dec-23,Monday,Christmas,Gazetted Holiday,india
