Date,Day,Name,Type,Country
07-Jan-24,Sunday,Election Day,National Holiday,bangladesh
21-Feb-24,Wednesday,Language Martyrs' Day,Government Holiday,bangladesh
26-Feb-24,Monday,Shab e-Barat,Government Holiday,bangladesh
17-Mar-24,Sunday,Sheikh Mujibur Rahman’s birthday,Government Holiday,bangladesh
26-Mar-24,Tuesday,Independence Day,Government Holiday,bangladesh
07-Apr-24,Sunday,Shab-e-qadr,Government Holiday,bangladesh
10-Apr-24,Wednesday,Eid ul-Fitr,Government Holiday,bangladesh
12-Apr-24,Friday,Eid ul-Fitr Holiday,Government Holiday,bangladesh
14-Apr-24,Sunday,Bengali New Year,Government Holiday,bangladesh
01-May-24,Wednesday,May Day,Government Holiday,bangladesh
23-May-24,Thursday,Buddha Purnima/Vesak,Government Holiday,bangladesh
16-Jun-24,Sunday,Eid al-Adha Holiday,Government Holiday,bangladesh
17-Jun-24,Monday,Eid al-Adha,Government Holiday,bangladesh
18-Jun-24,Tuesday,Eid al-Adha Holiday,Government Holiday,bangladesh
17-Jul-24,Wednesday,Ashura,Government Holiday,bangladesh
21-Jul-24,Sunday,Extraordinary Holiday,National Holiday,bangladesh
22-Jul-24,Monday,Extraordinary Holiday,National Holiday,bangladesh
23-Jul-24,Tuesday,Extraordinary Holiday,National Holiday,bangladesh
05-Aug-24,Monday,Extraordinary Holiday,National Holiday,bangladesh
26-Aug-24,Monday,Janmashtami,Government Holiday,bangladesh
16-Sep-24,Monday,Eid e-Milad-un Nabi,Government Holiday,bangladesh
13-Oct-24,Sunday,Durga Puja,Government Holiday,bangladesh
16-Dec-24,Monday,Victory Day,Government Holiday,bangladesh
25-Dec-24,Wednesday,Christmas Day,Government Holiday,bangladesh
01-Jan-24,Monday,New Year's Day,National Holiday,australia
26-Jan-24,Friday,Australia Day,National Holiday,australia
29-Mar-24,Friday,Good Friday,National Holiday,australia
01-Apr-24,Monday,Easter Monday,National Holiday,australia
25-Apr-24,Thursday,ANZAC Day,National Holiday,australia
25-Dec-24,Wednesday,Christmas Day,National Holiday,australia
26-Dec-24,Thursday,Boxing Day,National Holiday,australia
01-Jan-24,Monday,New Year's Day,National Holiday,brazil
12-Feb-24,Monday,Carnival Monday,Government Holiday,brazil
13-Feb-24,Tuesday,Carnival Tuesday,Government Holiday,brazil
14-Feb-24,Wednesday,Carnival end (until 2pm),Government Holiday,brazil
29-Mar-24,Friday,Good Friday,National Holiday,brazil
21-Apr-24,Sunday,Tiradentes Day,National Holiday,brazil
01-May-24,Wednesday,Labor Day,National Holiday,brazil
30-May-24,Thursday,Corpus Christi,Government Holiday,brazil
07-Sep-24,Saturday,Independence Day,National Holiday,brazil
12-Oct-24,Saturday,Our Lady of Aparecida / Children's Day,National Holiday,brazil
28-Oct-24,Monday,Public Service Holiday,Government Holiday,brazil
02-Nov-24,Saturday,All Souls' Day,National Holiday,brazil
15-Nov-24,Friday,Republic Proclamation Day,National Holiday,brazil
20-Nov-24,Wednesday,Black Awareness Day,National Holiday,brazil
24-Dec-24,Tuesday,Christmas Eve (from 2pm),Government Holiday,brazil
25-Dec-24,Wednesday,Christmas Day,National Holiday,brazil
31-Dec-24,Tuesday,New Year's Eve (from 2pm),Government Holiday,brazil
01-Jan-24,Monday,New Year's Day,National Holiday,bulgaria
03-Mar-24,Sunday,Liberation Day,National Holiday,bulgaria
04-Mar-24,Monday,Day off for Liberation Day,National Holiday,bulgaria
01-May-24,Wednesday,Labor Day,National Holiday,bulgaria
03-May-24,Friday,Good Friday,National Holiday,bulgaria
04-May-24,Saturday,Holy Saturday,National Holiday,bulgaria
05-May-24,Sunday,Easter Sunday,National Holiday,bulgaria
06-May-24,Monday,Easter Monday,National Holiday,bulgaria
06-May-24,Monday,St. George's Day,National Holiday,bulgaria
24-May-24,Friday,Culture and Literacy Day,National Holiday,bulgaria
06-Sep-24,Friday,Unification Day,National Holiday,bulgaria
22-Sep-24,Sunday,Independence Day,National Holiday,bulgaria
23-Sep-24,Monday,Day off for Independence Day,National Holiday,bulgaria
24-Dec-24,Tuesday,Christmas Eve,National Holiday,bulgaria
25-Dec-24,Wednesday,Christmas Day,National Holiday,bulgaria
26-Dec-24,Thursday,Second day of Christmas,National Holiday,bulgaria
01-Jan-24,Monday,New Year's Day,Statutory Holiday,canada
29-Mar-24,Friday,Good Friday,Statutory Holiday,canada
01-Apr-24,Monday,Easter Monday,Statutory Holiday,canada
20-May-24,Monday,Victoria Day,Statutory Holiday,canada
01-Jul-24,Monday,Canada Day,Statutory Holiday,canada
02-Sep-24,Monday,Labour Day,Statutory Holiday,canada
30-Sep-24,Monday,National Day for Truth and Reconciliation,Federal Employees Holiday,canada
14-Oct-24,Monday,Thanksgiving Day,Statutory Holiday,canada
11-Nov-24,Monday,Remembrance Day,Statutory Holiday,canada
25-Dec-24,Wednesday,Christmas Day,Statutory Holiday,canada
26-Dec-24,Thursday,Boxing Day,Statutory Holiday,canada
