Date,Day,Name,Type,Country
01-May-26,Friday,Labor Day,"National Holiday, Flag Day",norway
17-May-26,Sunday,17 May Constitution Day (1814),"National Holiday, Flag Day",norway
01-Jan-26,Thursday,New Year's Day,Public Holiday,netherlands
03-Apr-26,Friday,Good Friday,Public Holiday,netherlands
05-Apr-26,Sunday,Easter Sunday,Public Holiday,netherlands
06-Apr-26,Monday,Easter Monday,Public Holiday,netherlands
27-Apr-26,Monday,King's Birthday,Public Holiday,netherlands
14-May-26,Thursday,Ascension Day,Public Holiday,netherlands
24-May-26,Sunday,Whit Sunday,Public Holiday,netherlands
25-May-26,Monday,Whit Monday,Public Holiday,netherlands
25-Dec-26,Friday,Christmas Day,Public Holiday,netherlands
26-Dec-26,Saturday,Second Day of Christmas,Public Holiday,netherlands
01-Jan-26,Thursday,New Year's Day,Regular Holiday,philippines
17-Feb-26,Tuesday,Lunar New Year's Day,Special Non-working Holiday,philippines
20-Mar-26,Friday,Eid al-Fitr Holiday,Regular Holiday,philippines
02-Apr-26,Thursday,Maundy Thursday,Regular Holiday,philippines
03-Apr-26,Friday,Good Friday,Regular Holiday,philippines
04-Apr-26,Saturday,Black Saturday,Special Non-working Holiday,philippines
09-Apr-26,Thursday,The Day of Valor,Regular Holiday,philippines
01-May-26,Friday,Labor Day,Regular Holiday,philippines
27-May-26,Wednesday,Eid al-Adha (Tentative Date),Regular Holiday,philippines
12-Jun-26,Friday,Independence Day,Regular Holiday,philippines
21-Aug-26,Friday,Ninoy Aquino Day,Special Non-working Holiday,philippines
31-Aug-26,Monday,National Heroes Day,Regular Holiday,philippines
01-Nov-26,Sunday,All Saints' Day,Special Non-working Holiday,philippines
02-Nov-26,Monday,All Souls' Day,Special Non-working Holiday,philippines
30-Nov-26,Monday,Bonifacio Day,Regular Holiday,philippines
08-Dec-26,Tuesday,Feast of the Immaculate Conception,Special Non-working Holiday,philippines
24-Dec-26,Thursday,Christmas Eve,Special Non-working Holiday,philippines
25-Dec-26,Friday,Christmas Day,Regular Holiday,philippines
30-Dec-26,Wednesday,Rizal Day,Regular Holiday,philippines
31-Dec-26,Thursday,New Year's Eve,Special Non-working Holiday,philippines
05-Feb-26,Thursday,Kashmir Day,Public Holiday,pakistan
20-Mar-26,Friday,Eid-ul-Fitr Holiday,Public Holiday,pakistan
21-Mar-26,Saturday,Eid-ul-Fitr,Public Holiday,pakistan
22-Mar-26,Sunday,Eid-ul-Fitr Holiday,Public Holiday,pakistan
23-Mar-26,Monday,Pakistan Day,Public Holiday,pakistan
23-Mar-26,Monday,Eid-ul-Fitr Holiday,Public Holiday,pakistan
01-May-26,Friday,Labour Day,Public Holiday,pakistan
27-May-26,Wednesday,Eid al-Adha (Tentative Date),Public Holiday,pakistan
28-May-26,Thursday,Youm-i-Takbeer,National Holiday,pakistan
28-May-26,Thursday,Eid al-Adha Holiday (Tentative Date),Public Holiday,pakistan
29-May-26,Friday,Eid al-Adha Holiday (Tentative Date),Public Holiday,pakistan
24-Jun-26,Wednesday,Ashura (Tentative Date),Public Holiday,pakistan
25-Jun-26,Thursday,Ashura Holiday (Tentative Date),Public Holiday,pakistan
14-Aug-26,Friday,Independence Day,Public Holiday,pakistan
25-Aug-26,Tuesday,Eid Milad un-Nabi (Tentative Date),Public Holiday,pakistan
09-Nov-26,Monday,Iqbal Day,Public Holiday,pakistan
25-Dec-26,Friday,Christmas Day,Public Holiday,pakistan
25-Dec-26,Friday,Quaid-e-Azam Day,Public Holiday,pakistan
01-Jan-26,Thursday,New Year's Day,National Holiday,poland
06-Jan-26,Tuesday,Epiphany,National Holiday,poland
05-Apr-26,Sunday,Easter Sunday,National Holiday,poland
06-Apr-26,Monday,Easter Monday,National Holiday,poland
01-May-26,Friday,Labor Day,National Holiday,poland
03-May-26,Sunday,Constitution Day,National Holiday,poland
24-May-26,Sunday,Whit Sunday,National Holiday,poland
04-Jun-26,Thursday,Corpus Christi,National Holiday,poland
15-Aug-26,Saturday,Assumption of Mary,National Holiday,poland
01-Nov-26,Sunday,All Saints' Day,National Holiday,poland
11-Nov-26,Wednesday,Independence Day,National Holiday,poland
24-Dec-26,Thursday,Christmas Eve,National Holiday,poland
25-Dec-26,Friday,Christmas Day,National Holiday,poland
26-Dec-26,Saturday,Second Day of Christmas,National Holiday,poland
