Date,Day,Name,Type,Country
01-Jan-26,Thursday,New Year's Day,National Holiday,australia
26-Jan-26,Monday,Australia Day,National Holiday,australia
03-Apr-26,Friday,Good Friday,National Holiday,australia
06-Apr-26,Monday,Easter Monday,National Holiday,australia
25-Apr-26,Saturday,ANZAC Day,National Holiday,australia
25-Dec-26,Friday,Christmas Day,National Holiday,australia
26-Dec-26,Saturday,Boxing Day,National Holiday,australia
04-Feb-26,Wednesday,Shab e-Barat,Government Holiday,bangladesh
11-Feb-26,Wednesday,Election Day,National Holiday,bangladesh
12-Feb-26,Thursday,Election Day Holiday,National Holiday,bangladesh
21-Feb-26,Saturday,Language Martyrs' Day,Government Holiday,bangladesh
17-Mar-26,Tuesday,Shab-e-qadr,Government Holiday,bangladesh
19-Mar-26,Thursday,Eid ul-Fitr Holiday,Government Holiday,bangladesh
20-Mar-26,Friday,Jumatul Bidah,Government Holiday,bangladesh
20-Mar-26,Friday,Eid ul-Fitr Holiday,Government Holiday,bangladesh
21-Mar-26,Saturday,Eid ul-Fitr,Government Holiday,bangladesh
22-Mar-26,Sunday,Eid ul-Fitr Holiday,Government Holiday,bangladesh
23-Mar-26,Monday,Eid ul-Fitr Holiday,Government Holiday,bangladesh
26-Mar-26,Thursday,Independence Day,Government Holiday,bangladesh
13-Apr-26,Monday,Chaitra Sankranti,Government Holiday,bangladesh
14-Apr-26,Tuesday,Bengali New Year,Government Holiday,bangladesh
01-May-26,Friday,May Day,Government Holiday,bangladesh
01-May-26,Friday,Buddha Purnima/Vesak,Government Holiday,bangladesh
26-May-26,Tuesday,Eid al-Adha Holiday (Tentative Date),Government Holiday,bangladesh
27-May-26,Wednesday,Eid al-Adha Holiday (Tentative Date),Government Holiday,bangladesh
28-May-26,Thursday,Eid al-Adha (Tentative Date),Government Holiday,bangladesh
29-May-26,Friday,Eid al-Adha Holiday (Tentative Date),Government Holiday,bangladesh
30-May-26,Saturday,Eid al-Adha Holiday (Tentative Date),Government Holiday,bangladesh
31-May-26,Sunday,Eid al-Adha Holiday (Tentative Date),Government Holiday,bangladesh
17-Jun-26,Wednesday,Muharram (Tentative Date),Government Holiday,bangladesh
26-Jun-26,Friday,Ashura (Tentative Date),Government Holiday,bangladesh
05-Aug-26,Wednesday,Student-People Uprising Day,Government Holiday,bangladesh
26-Aug-26,Wednesday,Eid e-Milad-un Nabi (Tentative Date),Government Holiday,bangladesh
04-Sep-26,Friday,Janmashtami,Government Holiday,bangladesh
20-Oct-26,Tuesday,Mahanabami,Government Holiday,bangladesh
21-Oct-26,Wednesday,Durga Puja,Government Holiday,bangladesh
16-Dec-26,Wednesday,Victory Day,Government Holiday,bangladesh
25-Dec-26,Friday,Christmas Day,Government Holiday,bangladesh
01-Jan-26,Thursday,New Year's Day,National Holiday,brazil
16-Feb-26,Monday,Carnival Monday,Government Holiday,brazil
17-Feb-26,Tuesday,Carnival Tuesday,Government Holiday,brazil
