Date,Day,Name,Type,Country
31-Mar-29,Saturday,Passover (Day 1),"National Holiday, Hebrew",israel
06-Apr-29,Friday,Passover (Day 7),"National Holiday, Hebrew",israel
19-Apr-29,Thursday,Yom HaAtzmaut,"National Holiday, Hebrew",israel
20-May-29,Sunday,Shavuot,"National Holiday, Hebrew",israel
10-Sep-29,Monday,Rosh Hashana,"National Holiday, Hebrew",israel
11-Sep-29,Tuesday,Rosh Hashana (Day 2),"National Holiday, Hebrew",israel
19-Sep-29,Wednesday,Yom Kippur,"National Holiday, Hebrew",israel
24-Sep-29,Monday,Sukkot (Day 1),"National Holiday, Hebrew",israel
01-Oct-29,Monday,Shemini Atzeret / Simchat Torah,"National Holiday, Hebrew",israel
01-Jan-29,Monday,New Year's Day,National Holiday,italy
06-Jan-29,Saturday,Epiphany,National Holiday,italy
01-Apr-29,Sunday,Easter Sunday,National Holiday,italy
02-Apr-29,Monday,Easter Monday,National Holiday,italy
25-Apr-29,Wednesday,Liberation Day,National Holiday,italy
01-May-29,Tuesday,Labor Day,National Holiday,italy
02-Jun-29,Saturday,Republic Day,National Holiday,italy
15-Aug-29,Wednesday,Assumption of Mary,National Holiday,italy
04-Oct-29,Thursday,Feast of St Francis of Assisi,National Holiday,italy
01-Nov-29,Thursday,All Saints' Day,National Holiday,italy
08-Dec-29,Saturday,Feast of the Immaculate Conception,National Holiday,italy
25-Dec-29,Tuesday,Christmas Day,National Holiday,italy
26-Dec-29,Wednesday,St. Stephen's Day,National Holiday,italy
01-Jan-29,Monday,New Year's Day,National Holiday,japan
08-Jan-29,Monday,Coming of Age Day,National Holiday,japan
11-Feb-29,Sunday,National Foundation Day,National Holiday,japan
12-Feb-29,Monday,National Foundation Day observed,National Holiday,japan
23-Feb-29,Friday,Emperor's Birthday,National Holiday,japan
20-Mar-29,Tuesday,Spring Equinox,National Holiday,japan
29-Apr-29,Sunday,Shōwa Day,National Holiday,japan
30-Apr-29,Monday,Shōwa Day observed,National Holiday,japan
03-May-29,Thursday,Constitution Memorial Day,National Holiday,japan
04-May-29,Friday,Greenery Day,National Holiday,japan
05-May-29,Saturday,Children's Day,National Holiday,japan
16-Jul-29,Monday,Sea Day,National Holiday,japan
11-Aug-29,Saturday,Mountain Day,National Holiday,japan
17-Sep-29,Monday,Respect for the Aged Day,National Holiday,japan
23-Sep-29,Sunday,Autumn Equinox,National Holiday,japan
24-Sep-29,Monday,Autumn Equinox observed,National Holiday,japan
08-Oct-29,Monday,Sports Day,National Holiday,japan
03-Nov-29,Saturday,Culture Day,National Holiday,japan
23-Nov-29,Friday,Labor Thanksgiving Day,National Holiday,japan
