Date,Day,Name,Type,Country
01-Jan-30,Tuesday,New Year's Day,National Holiday,iceland
18-Apr-30,Thursday,Maundy Thursday,National Holiday,iceland
19-Apr-30,Friday,Good Friday,National Holiday,iceland
21-Apr-30,Sunday,Easter Sunday,National Holiday,iceland
22-Apr-30,Monday,Easter Monday,National Holiday,iceland
25-Apr-30,Thursday,First Day of Summer,National Holiday,iceland
01-May-30,Wednesday,Labour Day,National Holiday,iceland
30-May-30,Thursday,Ascension Day,National Holiday,iceland
09-Jun-30,Sunday,Whit Sunday,National Holiday,iceland
10-Jun-30,Monday,Whit Monday,National Holiday,iceland
17-Jun-30,Monday,Icelandic Republic Day,National Holiday,iceland
05-Aug-30,Monday,Commerce Day,National Holiday,iceland
25-Dec-30,Wednesday,Christmas Day,National Holiday,iceland
26-Dec-30,Thursday,Second Day of Christmas,National Holiday,iceland
01-Jan-30,Tuesday,New Year's Day,National Holiday,ireland
01-Feb-30,Friday,St. Brigid’s Day,National Holiday,ireland
17-Mar-30,Sunday,St. Patrick's Day,National Holiday,ireland
22-Apr-30,Monday,Easter Monday,National Holiday,ireland
06-May-30,Monday,May Day,National Holiday,ireland
03-Jun-30,Monday,June Bank Holiday,National Holiday,ireland
05-Aug-30,Monday,August Bank Holiday,National Holiday,ireland
28-Oct-30,Monday,October Bank Holiday,National Holiday,ireland
25-Dec-30,Wednesday,Christmas Day,National Holiday,ireland
26-Dec-30,Thursday,St. Stephen's Day,National Holiday,ireland
01-Jan-30,Tuesday,New Year's Day,Federal Holiday,us
21-Jan-30,Monday,Martin Luther King Jr. Day,Federal Holiday,us
18-Feb-30,Monday,Presidents’ Day,Federal Holiday,us
27-May-30,Monday,Memorial Day,Federal Holiday,us
19-Jun-30,Wednesday,Juneteenth,Federal Holiday,us
04-Jul-30,Thursday,Independence Day,Federal Holiday,us
02-Sep-30,Monday,Labor Day,Federal Holiday,us
14-Oct-30,Monday,Columbus Day,Federal Holiday,us
11-Nov-30,Monday,Veterans Day,Federal Holiday,us
28-Nov-30,Thursday,Thanksgiving Day,Federal Holiday,us
25-Dec-30,Wednesday,Christmas Day,Federal Holiday,us
