Date,Day,Name,Type,Country
01-Jan-27,Friday,New Year's Day,National Holiday,turkey
10-Mar-27,Wednesday,Ramadan Feast (Tentative Date),National Holiday,turkey
11-Mar-27,Thursday,Ramadan Feast Holiday (Tentative Date),National Holiday,turkey
12-Mar-27,Friday,Ramadan Feast Holiday (Tentative Date),National Holiday,turkey
23-Apr-27,Friday,National Sovereignty and Children's Day,National Holiday,turkey
01-May-27,Saturday,Labor and Solidarity Day,National Holiday,turkey
16-May-27,Sunday,Sacrifice Feast (Tentative Date),National Holiday,turkey
17-May-27,Monday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
18-May-27,Tuesday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
19-May-27,Wednesday,"Commemoration of Atatürk, Youth and Sports Day",National Holiday,turkey
19-May-27,Wednesday,Sacrifice Feast Holiday (Tentative Date),National Holiday,turkey
15-Jul-27,Thursday,Democracy and National Unity Day,National Holiday,turkey
30-Aug-27,Monday,Victory Day,National Holiday,turkey
29-Oct-27,Friday,Republic Day,National Holiday,turkey
01-Jan-27,Friday,International New Year's Day,National Holiday,vietnam
05-Feb-27,Friday,Vietnamese New Year's Eve,National Holiday,vietnam
06-Feb-27,Saturday,Vietnamese New Year,National Holiday,vietnam
07-Feb-27,Sunday,Tet Holiday,National Holiday,vietnam
08-Feb-27,Monday,Tet Holiday,National Holiday,vietnam
09-Feb-27,Tuesday,Tet Holiday,National Holiday,vietnam
10-Feb-27,Wednesday,Tet Holiday,National Holiday,vietnam
16-Apr-27,Friday,Hung Kings Festival,National Holiday,vietnam
30-Apr-27,Friday,Liberation Day/Reunification Day,National Holiday,vietnam
01-May-27,Saturday,International Labor Day,National Holiday,vietnam
03-May-27,Monday,Day off for International Labor Day,National Holiday,vietnam
02-Sep-27,Thursday,Independence Day,National Holiday,vietnam
24-Nov-27,Wednesday,Vietnam Culture Day (Tentative Date),National Holiday,vietnam
01-Jan-27,Friday,New Year's Day,Bank Holiday,uk
26-Mar-27,Friday,Good Friday,Bank Holiday,uk
03-May-27,Monday,Early May Bank Holiday,Bank Holiday,uk
31-May-27,Monday,Spring Bank Holiday,Bank Holiday,uk
25-Dec-27,Saturday,Christmas Day,Bank Holiday,uk
26-Dec-27,Sunday,Boxing Day,Bank Holiday,uk
27-Dec-27,Monday,Substitute Bank Holiday for Christmas Day,Bank Holiday,uk
28-Dec-27,Tuesday,Substitute Bank Holiday for Boxing Day,Bank Holiday,uk
01-Jan-27,Friday,New Year's Day,National Holiday,new-zealand
02-Jan-27,Saturday,Day after New Year's Day,National Holiday,new-zealand
04-Jan-27,Monday,Day off for Day after New Year's Day,National Holiday,new-zealand
06-Feb-27,Saturday,Waitangi Day,National Holiday,new-zealand
08-Feb-27,Monday,Day off for Waitangi Day,National Holiday,new-zealand
26-Mar-27,Friday,Good Friday,National Holiday,new-zealand
29-Mar-27,Monday,Easter Monday,National Holiday,new-zealand
25-Apr-27,Sunday,ANZAC Day,National Holiday,new-zealand
26-Apr-27,Monday,Day off for ANZAC Day,National Holiday,new-zealand
07-Jun-27,Monday,King's Birthday,National Holiday,new-zealand
25-Jun-27,Friday,Matariki,National Holiday,new-zealand
25-Oct-27,Monday,Labour Day,National Holiday,new-zealand
25-Dec-27,Saturday,Christmas Day,National Holiday,new-zealand
26-Dec-27,Sunday,Boxing Day,National Holiday,new-zealand
27-Dec-27,Monday,Day off for Christmas Day,National Holiday,new-zealand
28-Dec-27,Tuesday,Day off for Boxing Day,National Holiday,new-zealand
