Date,Day,Name,Type,Country
28-Feb-28,Monday,Clean Monday,Government Holiday,greece
14-Apr-28,Friday,Orthodox Good Friday,Government Holiday,greece
01-Jan-28,Saturday,New Year's Day,National Holiday,germany
14-Apr-28,Friday,Good Friday,"National Holiday, Christian",germany
17-Apr-28,Monday,Easter Monday,"National Holiday, Christian",germany
01-May-28,Monday,May Day,National Holiday,germany
25-May-28,Thursday,Ascension Day,"National Holiday, Christian",germany
05-Jun-28,Monday,Whit Monday,"National Holiday, Christian",germany
03-Oct-28,Tuesday,Day of German Unity,National Holiday,germany
25-Dec-28,Monday,Christmas Day,"National Holiday, Christian",germany
26-Dec-28,Tuesday,Boxing Day,"National Holiday, Christian",germany
01-Jan-28,Saturday,New Year's Day,National Holiday,hong-kong
26-Jan-28,Wednesday,Lunar New Year's Day,National Holiday,hong-kong
27-Jan-28,Thursday,Second Day of Lunar New Year,National Holiday,hong-kong
28-Jan-28,Friday,Third Day of Lunar New Year,National Holiday,hong-kong
04-Apr-28,Tuesday,Tomb Sweeping Day,National Holiday,hong-kong
14-Apr-28,Friday,Good Friday,National Holiday,hong-kong
15-Apr-28,Saturday,Holy Saturday,National Holiday,hong-kong
17-Apr-28,Monday,Easter Monday,National Holiday,hong-kong
01-May-28,Monday,Labour Day,National Holiday,hong-kong
02-May-28,Tuesday,Buddha's Birthday,National Holiday,hong-kong
29-May-28,Monday,Dragon Boat Festival,National Holiday,hong-kong
01-Jul-28,Saturday,Hong Kong Special Administrative Region Establishment Day,National Holiday,hong-kong
01-Oct-28,Sunday,National Day,National Holiday,hong-kong
02-Oct-28,Monday,National Day observed,National Holiday,hong-kong
04-Oct-28,Wednesday,Day after Mid-Autumn Festival,National Holiday,hong-kong
26-Oct-28,Thursday,Chung Yeung Festival,National Holiday,hong-kong
25-Dec-28,Monday,Christmas Day,National Holiday,hong-kong
26-Dec-28,Tuesday,First Weekday After Christmas Day,National Holiday,hong-kong
01-Jan-28,Saturday,New Year's Day,National Holiday,hungary
15-Mar-28,Wednesday,1848 Revolution Memorial Day,National Holiday,hungary
14-Apr-28,Friday,Good Friday,National Holiday,hungary
17-Apr-28,Monday,Easter Monday,National Holiday,hungary
01-May-28,Monday,Labor Day,National Holiday,hungary
05-Jun-28,Monday,Whit Monday,National Holiday,hungary
20-Aug-28,Sunday,National Day,National Holiday,hungary
23-Oct-28,Monday,1956 Revolution Memorial Day,National Holiday,hungary
01-Nov-28,Wednesday,All Saints' Day,National Holiday,hungary
25-Dec-28,Monday,Christmas Day,National Holiday,hungary
26-Dec-28,Tuesday,Second Day of Christmas,National Holiday,hungary
26-Jan-28,Wednesday,Republic Day,Gazetted Holiday,india
23-Feb-28,Wednesday,Maha Shivaratri,Gazetted Holiday,india
27-Feb-28,Sunday,Ramzan Id (Tentative Date),Gazetted Holiday,india
11-Mar-28,Saturday,Holi,Gazetted Holiday,india
03-Apr-28,Monday,Rama Navami,Gazetted Holiday,india
14-Apr-28,Friday,Good Friday,Gazetted Holiday,india
06-May-28,Saturday,Bakrid (Tentative Date),Gazetted Holiday,india
04-Jun-28,Sunday,Muharram/Ashura (Tentative Date),Gazetted Holiday,india
13-Aug-28,Sunday,Janmashtami,Gazetted Holiday,india
15-Aug-28,Tuesday,Independence Day,Gazetted Holiday,india
27-Sep-28,Wednesday,Dussehra,Gazetted Holiday,india
02-Oct-28,Monday,Mahatma Gandhi Jayanti,Gazetted Holiday,india
17-Oct-28,Tuesday,Diwali/Deepavali,Gazetted Holiday,india
25-Dec-28,Monday,Christmas,Gazetted Holiday,india
