Date,Day,Name,Type,Country
01-Jan-31,Wednesday,New Year's Day,National Holiday,belgium
14-Apr-31,Monday,Easter Monday,National Holiday,belgium
01-May-31,Thursday,Labor Day,National Holiday,belgium
22-May-31,Thursday,Ascension Day,National Holiday,belgium
02-Jun-31,Monday,Whit Monday,National Holiday,belgium
21-Jul-31,Monday,Belgian National Day,National Holiday,belgium
15-Aug-31,Friday,Assumption of Mary,National Holiday,belgium
01-Nov-31,Saturday,All Saints' Day,National Holiday,belgium
11-Nov-31,Tuesday,Armistice Day,National Holiday,belgium
25-Dec-31,Thursday,Christmas Day,National Holiday,belgium
01-Jan-31,Wednesday,New Year's Day,National Holiday,luxembourg
14-Apr-31,Monday,Easter Monday,National Holiday,luxembourg
01-May-31,Thursday,Labor Day,National Holiday,luxembourg
09-May-31,Friday,Europe Day,National Holiday,luxembourg
22-May-31,Thursday,Ascension Day,National Holiday,luxembourg
02-Jun-31,Monday,Whit Monday,National Holiday,luxembourg
23-Jun-31,Monday,National Day,National Holiday,luxembourg
15-Aug-31,Friday,Assumption of Mary,National Holiday,luxembourg
01-Nov-31,Saturday,All Saints' Day,National Holiday,luxembourg
25-Dec-31,Thursday,Christmas Day,National Holiday,luxembourg
26-Dec-31,Friday,St Stephen's Day,National Holiday,luxembourg
01-Jan-31,Wednesday,New Year's Day,National Holiday,chile
11-Apr-31,Friday,Good Friday,"National Holiday, Christian",chile
12-Apr-31,Saturday,Holy Saturday,"National Holiday, Christian",chile
01-May-31,Thursday,Labor Day,National Holiday,chile
21-May-31,Wednesday,Navy Day,National Holiday,chile
21-Jun-31,Saturday,National Day of Indigenous Peoples,National Holiday,chile
29-Jun-31,Sunday,Saint Peter and Saint Paul,National Holiday,chile
16-Jul-31,Wednesday,Our Lady of Mount Carmel,National Holiday,chile
15-Aug-31,Friday,Assumption of Mary,National Holiday,chile
18-Sep-31,Thursday,National Day,National Holiday,chile
19-Sep-31,Friday,Army Day,National Holiday,chile
12-Oct-31,Sunday,Day of the Discovery of Two Worlds,National Holiday,chile
31-Oct-31,Friday,Reformation Day,National Holiday,chile
01-Nov-31,Saturday,All Saints' Day,National Holiday,chile
08-Dec-31,Monday,Inmaculate Conception Day,National Holiday,chile
25-Dec-31,Thursday,Christmas Day,"National Holiday, Christian",chile
01-Jan-31,Wednesday,New Year's Day,National Holiday,paraguay
01-Mar-31,Saturday,Heroes' Day,National Holiday,paraguay
10-Apr-31,Thursday,Maundy Thursday,National Holiday,paraguay
11-Apr-31,Friday,Good Friday,National Holiday,paraguay
01-May-31,Thursday,Labor Day,National Holiday,paraguay
14-May-31,Wednesday,National Holiday,National Holiday,paraguay
15-May-31,Thursday,Independence Day,National Holiday,paraguay
12-Jun-31,Thursday,Chaco Armistice,National Holiday,paraguay
20-Jun-31,Friday,Day of the Oath of the National Constitution,National Holiday,paraguay
15-Aug-31,Friday,Founding of Asuncion,National Holiday,paraguay
29-Sep-31,Monday,Boqueron Battle Victory Day,National Holiday,paraguay
08-Dec-31,Monday,Virgin of Caacupé Day,National Holiday,paraguay
25-Dec-31,Thursday,Christmas Day,National Holiday,paraguay
01-Jan-31,Wednesday,Republic Day,National Holiday,slovakia
06-Jan-31,Monday,Epiphany,National Holiday,slovakia
11-Apr-31,Friday,Good Friday,National Holiday,slovakia
14-Apr-31,Monday,Easter Monday,National Holiday,slovakia
01-May-31,Thursday,Labor Day,National Holiday,slovakia
05-Jul-31,Saturday,St. Cyril & St. Methodius Day,National Holiday,slovakia
29-Aug-31,Friday,National Uprising Day,National Holiday,slovakia
01-Nov-31,Saturday,All Saints' Day,National Holiday,slovakia
24-Dec-31,Wednesday,Christmas Eve,National Holiday,slovakia
25-Dec-31,Thursday,Christmas Day,National Holiday,slovakia
26-Dec-31,Friday,St. Stephen's Day,National Holiday,slovakia
