Date,Day,Name,Type,Country
01-Jan-28,Saturday,New Year's Day,National Holiday,china
25-Jan-28,Tuesday,Spring Festival Eve,National Holiday,china
26-Jan-28,Wednesday,Chinese New Year,National Holiday,china
27-Jan-28,Thursday,Spring Festival Holiday,National Holiday,china
28-Jan-28,Friday,Spring Festival Holiday,National Holiday,china
29-Jan-28,Saturday,Spring Festival Holiday,National Holiday,china
30-Jan-28,Sunday,Spring Festival Holiday,National Holiday,china
31-Jan-28,Monday,Spring Festival Holiday,National Holiday,china
04-Apr-28,Tuesday,Qing Ming Jie,National Holiday,china
01-May-28,Monday,Labour Day,National Holiday,china
28-May-28,Sunday,Dragon Boat Festival,National Holiday,china
01-Oct-28,Sunday,National Day,National Holiday,china
02-Oct-28,Monday,National Day Holiday,National Holiday,china
03-Oct-28,Tuesday,National Day Holiday,National Holiday,china
03-Oct-28,Tuesday,Mid-Autumn Festival,National Holiday,china
04-Oct-28,Wednesday,National Day Holiday,National Holiday,china
05-Oct-28,Thursday,National Day Holiday,National Holiday,china
06-Oct-28,Friday,National Day Golden Week holiday,National Holiday,china
01-Jan-28,Saturday,New Year's Day,National Holiday,czech
01-Jan-28,Saturday,Restoration of the Czech Independence Day,National Holiday,czech
14-Apr-28,Friday,Good Friday,National Holiday,czech
17-Apr-28,Monday,Easter Monday,National Holiday,czech
01-May-28,Monday,Labor Day,National Holiday,czech
08-May-28,Monday,Victory in Europe Day,National Holiday,czech
05-Jul-28,Wednesday,Day of Saints Cyril and Methodius,National Holiday,czech
06-Jul-28,Thursday,Jan Hus Day,National Holiday,czech
28-Sep-28,Thursday,St. Wenceslas Day,National Holiday,czech
28-Oct-28,Saturday,Independent Czechoslovak State Day,National Holiday,czech
17-Nov-28,Friday,Struggle for Freedom and Democracy Day,National Holiday,czech
24-Dec-28,Sunday,Christmas Eve,National Holiday,czech
25-Dec-28,Monday,Christmas Day,National Holiday,czech
26-Dec-28,Tuesday,St. Stephen's Day,National Holiday,czech
01-Jan-28,Saturday,New Year's Day,National Holiday,denmark
13-Apr-28,Thursday,Maundy Thursday,National Holiday,denmark
14-Apr-28,Friday,Good Friday,National Holiday,denmark
16-Apr-28,Sunday,Easter Sunday,National Holiday,denmark
17-Apr-28,Monday,Easter Monday,National Holiday,denmark
25-May-28,Thursday,Ascension Day,National Holiday,denmark
04-Jun-28,Sunday,Whit Sunday,National Holiday,denmark
05-Jun-28,Monday,Whit Monday,National Holiday,denmark
25-Dec-28,Monday,Christmas Day,National Holiday,denmark
26-Dec-28,Tuesday,2nd Christmas Day,National Holiday,denmark
01-Jan-28,Saturday,New Year's Day,National Holiday,finland
06-Jan-28,Thursday,Epiphany,National Holiday,finland
14-Apr-28,Friday,Good Friday,National Holiday,finland
17-Apr-28,Monday,Easter Monday,National Holiday,finland
01-May-28,Monday,May Day,National Holiday,finland
25-May-28,Thursday,Ascension Day,National Holiday,finland
24-Jun-28,Saturday,Midsummer,National Holiday,finland
04-Nov-28,Saturday,All Saints' Day,National Holiday,finland
06-Dec-28,Wednesday,Independence Day,National Holiday,finland
25-Dec-28,Monday,Christmas Day,National Holiday,finland
26-Dec-28,Tuesday,Boxing Day,National Holiday,finland
01-Jan-28,Saturday,New Year's Day,National Holiday,france
17-Apr-28,Monday,Easter Monday,National Holiday,france
01-May-28,Monday,Labor Day,National Holiday,france
08-May-28,Monday,WWII Victory Day,National Holiday,france
25-May-28,Thursday,Ascension Day,National Holiday,france
05-Jun-28,Monday,Whit Monday,National Holiday,france
14-Jul-28,Friday,Bastille Day,National Holiday,france
15-Aug-28,Tuesday,Assumption of Mary,National Holiday,france
01-Nov-28,Wednesday,All Saints' Day,National Holiday,france
11-Nov-28,Saturday,Armistice Day,National Holiday,france
25-Dec-28,Monday,Christmas Day,National Holiday,france
