Date,Day,Name,Type,Country
24-Feb-31,Monday,Clean Monday,Government Holiday,greece
11-Apr-31,Friday,Orthodox Good Friday,Government Holiday,greece
01-Jan-31,Wednesday,New Year's Day,National Holiday,germany
11-Apr-31,Friday,Good Friday,"National Holiday, Christian",germany
14-Apr-31,Monday,Easter Monday,"National Holiday, Christian",germany
01-May-31,Thursday,May Day,National Holiday,germany
22-May-31,Thursday,Ascension Day,"National Holiday, Christian",germany
02-Jun-31,Monday,Whit Monday,"National Holiday, Christian",germany
03-Oct-31,Friday,Day of German Unity,National Holiday,germany
25-Dec-31,Thursday,Christmas Day,"National Holiday, Christian",germany
26-Dec-31,Friday,Boxing Day,"National Holiday, Christian",germany
01-Jan-31,Wednesday,New Year's Day,National Holiday,hong-kong
23-Jan-31,Thursday,Lunar New Year's Day,National Holiday,hong-kong
24-Jan-31,Friday,Second Day of Lunar New Year,National Holiday,hong-kong
25-Jan-31,Saturday,Third Day of Lunar New Year,National Holiday,hong-kong
05-Apr-31,Saturday,Tomb Sweeping Day,National Holiday,hong-kong
11-Apr-31,Friday,Good Friday,National Holiday,hong-kong
12-Apr-31,Saturday,Holy Saturday,National Holiday,hong-kong
14-Apr-31,Monday,Easter Monday,National Holiday,hong-kong
01-May-31,Thursday,Labour Day,National Holiday,hong-kong
28-May-31,Wednesday,Buddha's Birthday,National Holiday,hong-kong
24-Jun-31,Tuesday,Dragon Boat Festival,National Holiday,hong-kong
01-Jul-31,Tuesday,Hong Kong Special Administrative Region Establishment Day,National Holiday,hong-kong
01-Oct-31,Wednesday,National Day,National Holiday,hong-kong
02-Oct-31,Thursday,Day after Mid-Autumn Festival,National Holiday,hong-kong
24-Oct-31,Friday,Chung Yeung Festival,National Holiday,hong-kong
25-Dec-31,Thursday,Christmas Day,National Holiday,hong-kong
26-Dec-31,Friday,First Weekday After Christmas Day,National Holiday,hong-kong
01-Jan-31,Wednesday,New Year's Day,National Holiday,hungary
15-Mar-31,Saturday,1848 Revolution Memorial Day,National Holiday,hungary
11-Apr-31,Friday,Good Friday,National Holiday,hungary
14-Apr-31,Monday,Easter Monday,National Holiday,hungary
01-May-31,Thursday,Labor Day,National Holiday,hungary
02-Jun-31,Monday,Whit Monday,National Holiday,hungary
20-Aug-31,Wednesday,National Day,National Holiday,hungary
23-Oct-31,Thursday,1956 Revolution Memorial Day,National Holiday,hungary
01-Nov-31,Saturday,All Saints' Day,National Holiday,hungary
25-Dec-31,Thursday,Christmas Day,National Holiday,hungary
26-Dec-31,Friday,Second Day of Christmas,National Holiday,hungary
25-Jan-31,Saturday,Ramzan Id (Tentative Date),Gazetted Holiday,india
26-Jan-31,Sunday,Republic Day,Gazetted Holiday,india
20-Feb-31,Thursday,Maha Shivaratri,Gazetted Holiday,india
09-Mar-31,Sunday,Holi,Gazetted Holiday,india
01-Apr-31,Tuesday,Rama Navami,Gazetted Holiday,india
03-Apr-31,Thursday,Bakrid (Tentative Date),Gazetted Holiday,india
11-Apr-31,Friday,Good Friday,Gazetted Holiday,india
03-May-31,Saturday,Muharram/Ashura (Tentative Date),Gazetted Holiday,india
10-Aug-31,Sunday,Janmashtami,Gazetted Holiday,india
15-Aug-31,Friday,Independence Day,Gazetted Holiday,india
02-Oct-31,Thursday,Mahatma Gandhi Jayanti,Gazetted Holiday,india
25-Oct-31,Saturday,Dussehra,Gazetted Holiday,india
14-Nov-31,Friday,Diwali/Deepavali,Gazetted Holiday,india
25-Dec-31,Thursday,Christmas,Gazetted Holiday,india
