Date,Day,Name,Type,Country
24-Feb-24,Saturday,Makha Bucha,National Holiday,thailand
26-Feb-24,Monday,Day off for Makha Bucha,National Holiday,thailand
06-Apr-24,Saturday,Chakri Day,National Holiday,thailand
08-Apr-24,Monday,Day off for Chakri Day,National Holiday,thailand
12-Apr-24,Friday,Songkran Holiday,National Holiday,thailand
13-Apr-24,Saturday,Songkran,National Holiday,thailand
14-Apr-24,Sunday,Songkran Holiday,National Holiday,thailand
15-Apr-24,Monday,Songkran Holiday,National Holiday,thailand
16-Apr-24,Tuesday,Songkran Observed,National Holiday,thailand
01-May-24,Wednesday,Labor Day,National Holiday,thailand
04-May-24,Saturday,Coronation Day,National Holiday,thailand
06-May-24,Monday,Day off for Coronation Day,National Holiday,thailand
10-May-24,Friday,Royal Ploughing Ceremony Day,Government Holiday,thailand
22-May-24,Wednesday,Visakha Bucha,National Holiday,thailand
03-Jun-24,Monday,Queen Suthida's Birthday,National Holiday,thailand
20-Jul-24,Saturday,Asalha Bucha,National Holiday,thailand
22-Jul-24,Monday,Day off for Asalha Bucha,National Holiday,thailand
28-Jul-24,Sunday,King Vajiralongkorn's Birthday,National Holiday,thailand
29-Jul-24,Monday,Day off for King Vajiralongkorn's Birthday,National Holiday,thailand
12-Aug-24,Monday,The Queen Mother's Birthday,National Holiday,thailand
13-Oct-24,Sunday,Anniversary of the Death of King Bhumibol,National Holiday,thailand
14-Oct-24,Monday,Day off for Anniversary of the Death of King Bhumibol,National Holiday,thailand
23-Oct-24,Wednesday,Chulalongkorn Day,National Holiday,thailand
05-Dec-24,Thursday,King Bhumibol's Birthday,National Holiday,thailand
10-Dec-24,Tuesday,Constitution Day,National Holiday,thailand
30-Dec-24,Monday,New Year Special Holiday,National Holiday,thailand
31-Dec-24,Tuesday,New Year's Eve,National Holiday,thailand
