Date,Day,Name,Type,Country
03-Mar-25,Monday,Clean Monday,Government Holiday,greece
18-Apr-25,Friday,Orthodox Good Friday,Government Holiday,greece
01-Jan-25,Wednesday,New Year's Day,National Holiday,germany
18-Apr-25,Friday,Good Friday,"National Holiday, Christian",germany
21-Apr-25,Monday,Easter Monday,"National Holiday, Christian",germany
01-May-25,Thursday,May Day,National Holiday,germany
29-May-25,Thursday,Ascension Day,"National Holiday, Christian",germany
09-Jun-25,Monday,Whit Monday,"National Holiday, Christian",germany
03-Oct-25,Friday,Day of German Unity,National Holiday,germany
25-Dec-25,Thursday,Christmas Day,"National Holiday, Christian",germany
26-Dec-25,Friday,Boxing Day,"National Holiday, Christian",germany
01-Jan-25,Wednesday,New Year's Day,National Holiday,hungary
15-Mar-25,Saturday,1848 Revolution Memorial Day,National Holiday,hungary
18-Apr-25,Friday,Good Friday,National Holiday,hungary
21-Apr-25,Monday,Easter Monday,National Holiday,hungary
01-May-25,Thursday,Labor Day,National Holiday,hungary
02-May-25,Friday,Labor Day Holiday,National Holiday,hungary
09-Jun-25,Monday,Whit Monday,National Holiday,hungary
20-Aug-25,Wednesday,National Day,National Holiday,hungary
23-Oct-25,Thursday,1956 Revolution Memorial Day,National Holiday,hungary
24-Oct-25,Friday,1956 Revolution Memorial Day Holiday,National Holiday,hungary
01-Nov-25,Saturday,All Saints' Day,National Holiday,hungary
24-Dec-25,Wednesday,Christmas Eve,National Holiday,hungary
25-Dec-25,Thursday,Christmas Day,National Holiday,hungary
26-Dec-25,Friday,Second Day of Christmas,National Holiday,hungary
01-Jan-25,Wednesday,New Year's Day,National Holiday,hong-kong
29-Jan-25,Wednesday,Lunar New Year's Day,National Holiday,hong-kong
30-Jan-25,Thursday,Second Day of Lunar New Year,National Holiday,hong-kong
31-Jan-25,Friday,Third Day of Lunar New Year,National Holiday,hong-kong
04-Apr-25,Friday,Tomb Sweeping Day,National Holiday,hong-kong
18-Apr-25,Friday,Good Friday,National Holiday,hong-kong
19-Apr-25,Saturday,Holy Saturday,National Holiday,hong-kong
21-Apr-25,Monday,Easter Monday,National Holiday,hong-kong
01-May-25,Thursday,Labour Day,National Holiday,hong-kong
05-May-25,Monday,Buddha's Birthday,National Holiday,hong-kong
31-May-25,Saturday,Dragon Boat Festival,National Holiday,hong-kong
01-Jul-25,Tuesday,Hong Kong Special Administrative Region Establishment Day,National Holiday,hong-kong
01-Oct-25,Wednesday,National Day,National Holiday,hong-kong
07-Oct-25,Tuesday,Day after Mid-Autumn Festival,National Holiday,hong-kong
29-Oct-25,Wednesday,Chung Yeung Festival,National Holiday,hong-kong
25-Dec-25,Thursday,Christmas Day,National Holiday,hong-kong
26-Dec-25,Friday,First Weekday After Christmas Day,National Holiday,hong-kong
26-Jan-25,Sunday,Republic Day,Gazetted Holiday,india
26-Feb-25,Wednesday,Maha Shivaratri,Gazetted Holiday,india
14-Mar-25,Friday,Holi,Gazetted Holiday,india
31-Mar-25,Monday,Ramzan Id,Gazetted Holiday,india
10-Apr-25,Thursday,Mahavir Jayanti,Gazetted Holiday,india
18-Apr-25,Friday,Good Friday,Gazetted Holiday,india
12-May-25,Monday,Buddha Purnima,Gazetted Holiday,india
07-Jun-25,Saturday,Bakrid,Gazetted Holiday,india
06-Jul-25,Sunday,Muharram/Ashura,Gazetted Holiday,india
15-Aug-25,Friday,Independence Day,Gazetted Holiday,india
16-Aug-25,Saturday,Janmashtami,Gazetted Holiday,india
05-Sep-25,Friday,Milad un-Nabi,Gazetted Holiday,india
02-Oct-25,Thursday,Mahatma Gandhi Jayanti,Gazetted Holiday,india
02-Oct-25,Thursday,Dussehra,Gazetted Holiday,india
20-Oct-25,Monday,Diwali/Deepavali,Gazetted Holiday,india
05-Nov-25,Wednesday,Guru Nanak Jayanti,Gazetted Holiday,india
25-Dec-25,Thursday,Christmas,Gazetted Holiday,india
