Date,Day,Name,Type,Country
01-Jan-29,Monday,New Year's Day,National Holiday,belgium
02-Apr-29,Monday,Easter Monday,National Holiday,belgium
01-May-29,Tuesday,Labor Day,National Holiday,belgium
10-May-29,Thursday,Ascension Day,National Holiday,belgium
21-May-29,Monday,Whit Monday,National Holiday,belgium
21-Jul-29,Saturday,Belgian National Day,National Holiday,belgium
15-Aug-29,Wednesday,Assumption of Mary,National Holiday,belgium
01-Nov-29,Thursday,All Saints' Day,National Holiday,belgium
11-Nov-29,Sunday,Armistice Day,National Holiday,belgium
25-Dec-29,Tuesday,Christmas Day,National Holiday,belgium
01-Jan-29,Monday,New Year's Day,National Holiday,luxembourg
02-Apr-29,Monday,Easter Monday,National Holiday,luxembourg
01-May-29,Tuesday,Labor Day,National Holiday,luxembourg
09-May-29,Wednesday,Europe Day,National Holiday,luxembourg
10-May-29,Thursday,Ascension Day,National Holiday,luxembourg
21-May-29,Monday,Whit Monday,National Holiday,luxembourg
23-Jun-29,Saturday,National Day,National Holiday,luxembourg
15-Aug-29,Wednesday,Assumption of Mary,National Holiday,luxembourg
01-Nov-29,Thursday,All Saints' Day,National Holiday,luxembourg
25-Dec-29,Tuesday,Christmas Day,National Holiday,luxembourg
26-Dec-29,Wednesday,St Stephen's Day,National Holiday,luxembourg
01-Jan-29,Monday,New Year's Day,National Holiday,chile
30-Mar-29,Friday,Good Friday,"National Holiday, Christian",chile
31-Mar-29,Saturday,Holy Saturday,"National Holiday, Christian",chile
01-May-29,Tuesday,Labor Day,National Holiday,chile
21-May-29,Monday,Navy Day,National Holiday,chile
20-Jun-29,Wednesday,National Day of Indigenous Peoples,National Holiday,chile
02-Jul-29,Monday,Saint Peter and Saint Paul,National Holiday,chile
16-Jul-29,Monday,Our Lady of Mount Carmel,National Holiday,chile
15-Aug-29,Wednesday,Assumption of Mary,National Holiday,chile
17-Sep-29,Monday,Extended National Holiday,National Holiday,chile
18-Sep-29,Tuesday,National Day,National Holiday,chile
19-Sep-29,Wednesday,Army Day,National Holiday,chile
15-Oct-29,Monday,Day of the Discovery of Two Worlds,National Holiday,chile
01-Nov-29,Thursday,All Saints' Day,National Holiday,chile
02-Nov-29,Friday,Reformation Day,National Holiday,chile
08-Dec-29,Saturday,Inmaculate Conception Day,National Holiday,chile
25-Dec-29,Tuesday,Christmas Day,"National Holiday, Christian",chile
01-Jan-29,Monday,New Year's Day,National Holiday,paraguay
01-Mar-29,Thursday,Heroes' Day,National Holiday,paraguay
29-Mar-29,Thursday,Maundy Thursday,National Holiday,paraguay
30-Mar-29,Friday,Good Friday,National Holiday,paraguay
01-May-29,Tuesday,Labor Day,National Holiday,paraguay
14-May-29,Monday,National Holiday,National Holiday,paraguay
15-May-29,Tuesday,Independence Day,National Holiday,paraguay
12-Jun-29,Tuesday,Chaco Armistice,National Holiday,paraguay
20-Jun-29,Wednesday,Day of the Oath of the National Constitution,National Holiday,paraguay
15-Aug-29,Wednesday,Founding of Asuncion,National Holiday,paraguay
29-Sep-29,Saturday,Boqueron Battle Victory Day,National Holiday,paraguay
08-Dec-29,Saturday,Virgin of Caacupé Day,National Holiday,paraguay
25-Dec-29,Tuesday,Christmas Day,National Holiday,paraguay
01-Jan-29,Monday,Republic Day,National Holiday,slovakia
06-Jan-29,Saturday,Epiphany,National Holiday,slovakia
30-Mar-29,Friday,Good Friday,National Holiday,slovakia
02-Apr-29,Monday,Easter Monday,National Holiday,slovakia
01-May-29,Tuesday,Labor Day,National Holiday,slovakia
05-Jul-29,Thursday,St. Cyril & St. Methodius Day,National Holiday,slovakia
29-Aug-29,Wednesday,National Uprising Day,National Holiday,slovakia
01-Nov-29,Thursday,All Saints' Day,National Holiday,slovakia
24-Dec-29,Monday,Christmas Eve,National Holiday,slovakia
25-Dec-29,Tuesday,Christmas Day,National Holiday,slovakia
26-Dec-29,Wednesday,St. Stephen's Day,National Holiday,slovakia
