Date,Day,Name,Type,Country
01-Jan-26,Thursday,New Year's Day,National Holiday,spain
06-Jan-26,Tuesday,Epiphany,National Holiday,spain
03-Apr-26,Friday,Good Friday,National Holiday,spain
01-May-26,Friday,Labor Day,National Holiday,spain
15-Aug-26,Saturday,Assumption of Mary,National Holiday,spain
12-Oct-26,Monday,Hispanic Day,National Holiday,spain
08-Dec-26,Tuesday,Immaculate Conception,National Holiday,spain
25-Dec-26,Friday,Christmas Day,National Holiday,spain
03-Jan-26,Saturday,Duruthu Full Moon Poya Day,Public Holiday,sri-lanka
15-Jan-26,Thursday,Tamil Thai Pongal Day,Public Holiday,sri-lanka
01-Feb-26,Sunday,Navam Full Moon Poya Day,Public Holiday,sri-lanka
04-Feb-26,Wednesday,National Day,Public Holiday,sri-lanka
15-Feb-26,Sunday,Mahasivarathri Day,Public Holiday,sri-lanka
02-Mar-26,Monday,Madin Full Moon Poya Day,Public Holiday,sri-lanka
18-Mar-26,Wednesday,Fuel Conservation Holiday,Government Holiday,sri-lanka
21-Mar-26,Saturday,Eid al-Fitr,Public Holiday,sri-lanka
25-Mar-26,Wednesday,Fuel Conservation Holiday,Government Holiday,sri-lanka
01-Apr-26,Wednesday,Bak Full Moon Poya Day,Public Holiday,sri-lanka
01-Apr-26,Wednesday,Fuel Conservation Holiday,Government Holiday,sri-lanka
03-Apr-26,Friday,Good Friday,Public Holiday,sri-lanka
13-Apr-26,Monday,Sinhala and Tamil New Year's Eve,Public Holiday,sri-lanka
14-Apr-26,Tuesday,Sinhala and Tamil New Year's Day,Public Holiday,sri-lanka
01-May-26,Friday,Vesak Full Moon Poya Day,Public Holiday,sri-lanka
01-May-26,Friday,May Day,Public Holiday,sri-lanka
02-May-26,Saturday,Day after Vesak Full Moon Poya Day,Public Holiday,sri-lanka
28-May-26,Thursday,Eid al-Adha (Tentative Date),Public Holiday,sri-lanka
30-May-26,Saturday,Adhi Poson Full Moon Poya Day,Public Holiday,sri-lanka
29-Jun-26,Monday,Poson Full Moon Poya Day,Public Holiday,sri-lanka
29-Jul-26,Wednesday,Esala Full Moon Poya Day,Public Holiday,sri-lanka
26-Aug-26,Wednesday,Milad-Un-Nabi (Tentative Date),Public Holiday,sri-lanka
27-Aug-26,Thursday,Nikini Full Moon Poya Day,Public Holiday,sri-lanka
26-Sep-26,Saturday,Binara Full Moon Poya Day,Public Holiday,sri-lanka
25-Oct-26,Sunday,Vap Full Moon Poya Day,Public Holiday,sri-lanka
08-Nov-26,Sunday,Deepavali,Public Holiday,sri-lanka
24-Nov-26,Tuesday,Il Full Moon Poya Day,Public Holiday,sri-lanka
