Date,Day,Name,Type,Country
01-Jan-23,Sunday,New Year's Day,Public Holiday,indonesia
22-Jan-23,Sunday,Chinese New Year's Day,Public Holiday,indonesia
23-Jan-23,Monday,Chinese New Year Joint Holiday,Joint Holiday,indonesia
18-Feb-23,Saturday,Ascension of the Prophet Muhammad,Public Holiday,indonesia
22-Mar-23,Wednesday,Bali's Day of Silence and Hindu New Year (Nyepi),Public Holiday,indonesia
23-Mar-23,Thursday,Joint Holiday for Bali's Day of Silence and Hindu New Year (Nyepi),Joint Holiday,indonesia
07-Apr-23,Friday,Good Friday,Public Holiday,indonesia
19-Apr-23,Wednesday,Idul Fitri Joint Holiday,Joint Holiday,indonesia
20-Apr-23,Thursday,Idul Fitri Joint Holiday,Joint Holiday,indonesia
21-Apr-23,Friday,Idul Fitri Joint Holiday,Joint Holiday,indonesia
22-Apr-23,Saturday,Idul Fitri,Public Holiday,indonesia
23-Apr-23,Sunday,Idul Fitri Holiday,Public Holiday,indonesia
24-Apr-23,Monday,Idul Fitri Joint Holiday,Joint Holiday,indonesia
25-Apr-23,Tuesday,Idul Fitri Joint Holiday,Joint Holiday,indonesia
01-May-23,Monday,International Labor Day,Public Holiday,indonesia
18-May-23,Thursday,Ascension Day of Jesus Christ,Public Holiday,indonesia
01-Jun-23,Thursday,Pancasila Day,National Holiday,indonesia
02-Jun-23,Friday,Joint Holiday for Waisak Day,Joint Holiday,indonesia
04-Jun-23,Sunday,Waisak Day (Buddha's Anniversary),Public Holiday,indonesia
29-Jun-23,Thursday,Idul Adha,Public Holiday,indonesia
19-Jul-23,Wednesday,Muharram / Islamic New Year,Public Holiday,indonesia
17-Aug-23,Thursday,Indonesian Independence Day,Public Holiday,indonesia
28-Sep-23,Thursday,Maulid Nabi Muhammad,Public Holiday,indonesia
25-Dec-23,Monday,Christmas Day,Public Holiday,indonesia
26-Dec-23,Tuesday,Boxing Day,Joint Holiday,indonesia
06-Apr-23,Thursday,Passover (Day 1),"National Holiday, Hebrew",israel
12-Apr-23,Wednesday,Passover (Day 7),"National Holiday, Hebrew",israel
26-Apr-23,Wednesday,Yom HaAtzmaut,"National Holiday, Hebrew",israel
26-May-23,Friday,Shavuot,"National Holiday, Hebrew",israel
16-Sep-23,Saturday,Rosh Hashana,"National Holiday, Hebrew",israel
17-Sep-23,Sunday,Rosh Hashana (Day 2),"National Holiday, Hebrew",israel
25-Sep-23,Monday,Yom Kippur,"National Holiday, Hebrew",israel
30-Sep-23,Saturday,Sukkot (Day 1),"National Holiday, Hebrew",israel
07-Oct-23,Saturday,Shemini Atzeret / Simchat Torah,"National Holiday, Hebrew",israel
01-Jan-23,Sunday,New Year's Day,National Holiday,italy
06-Jan-23,Friday,Epiphany,National Holiday,italy
09-Apr-23,Sunday,Easter Sunday,National Holiday,italy
10-Apr-23,Monday,Easter Monday,National Holiday,italy
25-Apr-23,Tuesday,Liberation Day,National Holiday,italy
01-May-23,Monday,Labor Day,National Holiday,italy
02-Jun-23,Friday,Republic Day,National Holiday,italy
15-Aug-23,Tuesday,Assumption of Mary,National Holiday,italy
01-Nov-23,Wednesday,All Saints' Day,National Holiday,italy
08-Dec-23,Friday,Feast of the Immaculate Conception,National Holiday,italy
25-Dec-23,Monday,Christmas Day,National Holiday,italy
26-Dec-23,Tuesday,St. Stephen's Day,National Holiday,italy
01-Jan-23,Sunday,New Year's Day,National Holiday,japan
02-Jan-23,Monday,Day off for New Year's Day,National Holiday,japan
09-Jan-23,Monday,Coming of Age Day,National Holiday,japan
11-Feb-23,Saturday,National Foundation Day,National Holiday,japan
23-Feb-23,Thursday,Emperor's Birthday,National Holiday,japan
21-Mar-23,Tuesday,Spring Equinox,National Holiday,japan
29-Apr-23,Saturday,Shōwa Day,National Holiday,japan
03-May-23,Wednesday,Constitution Memorial Day,National Holiday,japan
04-May-23,Thursday,Greenery Day,National Holiday,japan
05-May-23,Friday,Children's Day,National Holiday,japan
17-Jul-23,Monday,Sea Day,National Holiday,japan
11-Aug-23,Friday,Mountain Day,National Holiday,japan
18-Sep-23,Monday,Respect for the Aged Day,National Holiday,japan
23-Sep-23,Saturday,Autumn Equinox,National Holiday,japan
09-Oct-23,Monday,Sports Day,National Holiday,japan
03-Nov-23,Friday,Culture Day,National Holiday,japan
23-Nov-23,Thursday,Labor Thanksgiving Day,National Holiday,japan
