Date,Day,Name,Type,Country
01-Jan-24,Monday,New Year's Day,National Holiday,belgium
01-Apr-24,Monday,Easter Monday,National Holiday,belgium
01-May-24,Wednesday,Labor Day,National Holiday,belgium
09-May-24,Thursday,Ascension Day,National Holiday,belgium
20-May-24,Monday,Whit Monday,National Holiday,belgium
21-Jul-24,Sunday,Belgian National Day,National Holiday,belgium
15-Aug-24,Thursday,Assumption of Mary,National Holiday,belgium
01-Nov-24,Friday,All Saints' Day,National Holiday,belgium
11-Nov-24,Monday,Armistice Day,National Holiday,belgium
25-Dec-24,Wednesday,Christmas Day,National Holiday,belgium
01-Jan-24,Monday,New Year's Day,National Holiday,luxembourg
01-Apr-24,Monday,Easter Monday,National Holiday,luxembourg
01-May-24,Wednesday,Labor Day,National Holiday,luxembourg
09-May-24,Thursday,Ascension Day,National Holiday,luxembourg
09-May-24,Thursday,Europe Day,National Holiday,luxembourg
20-May-24,Monday,Whit Monday,National Holiday,luxembourg
23-Jun-24,Sunday,National Day,National Holiday,luxembourg
15-Aug-24,Thursday,Assumption of Mary,National Holiday,luxembourg
01-Nov-24,Friday,All Saints' Day,National Holiday,luxembourg
25-Dec-24,Wednesday,Christmas Day,National Holiday,luxembourg
26-Dec-24,Thursday,St Stephen's Day,National Holiday,luxembourg
01-Jan-24,Monday,New Year's Day,National Holiday,chile
29-Mar-24,Friday,Good Friday,"National Holiday, Christian",chile
30-Mar-24,Saturday,Holy Saturday,"National Holiday, Christian",chile
01-May-24,Wednesday,Labor Day,National Holiday,chile
21-May-24,Tuesday,Navy Day,National Holiday,chile
09-Jun-24,Sunday,Mayors and Governors Primary Elections,National Holiday,chile
20-Jun-24,Thursday,National Day of Indigenous Peoples,National Holiday,chile
29-Jun-24,Saturday,Saint Peter and Saint Paul,National Holiday,chile
16-Jul-24,Tuesday,Our Lady of Mount Carmel,National Holiday,chile
15-Aug-24,Thursday,Assumption of Mary,National Holiday,chile
18-Sep-24,Wednesday,National Day,National Holiday,chile
19-Sep-24,Thursday,Army Day,National Holiday,chile
20-Sep-24,Friday,Extended National Day Holiday,National Holiday,chile
12-Oct-24,Saturday,Day of the Discovery of Two Worlds,National Holiday,chile
27-Oct-24,Sunday,Local elections,National Holiday,chile
31-Oct-24,Thursday,Reformation Day,National Holiday,chile
01-Nov-24,Friday,All Saints' Day,National Holiday,chile
24-Nov-24,Sunday,Second Round Local elections (Tentative Date),National Holiday,chile
08-Dec-24,Sunday,Inmaculate Conception Day,National Holiday,chile
25-Dec-24,Wednesday,Christmas Day,"National Holiday, Christian",chile
01-Jan-24,Monday,New Year's Day,National Holiday,paraguay
01-Mar-24,Friday,Heroes' Day,National Holiday,paraguay
28-Mar-24,Thursday,Maundy Thursday,National Holiday,paraguay
29-Mar-24,Friday,Good Friday,National Holiday,paraguay
01-May-24,Wednesday,Labor Day,National Holiday,paraguay
14-May-24,Tuesday,National Holiday,National Holiday,paraguay
15-May-24,Wednesday,Independence Day,National Holiday,paraguay
10-Jun-24,Monday,Chaco Armistice,National Holiday,paraguay
15-Aug-24,Thursday,Founding of Asuncion,National Holiday,paraguay
30-Sep-24,Monday,Boqueron Battle Victory Day Holiday,National Holiday,paraguay
08-Dec-24,Sunday,Virgin of Caacupé Day,National Holiday,paraguay
25-Dec-24,Wednesday,Christmas Day,National Holiday,paraguay
01-Jan-24,Monday,Republic Day,National Holiday,slovakia
06-Jan-24,Saturday,Epiphany,National Holiday,slovakia
29-Mar-24,Friday,Good Friday,National Holiday,slovakia
01-Apr-24,Monday,Easter Monday,National Holiday,slovakia
01-May-24,Wednesday,Labor Day,National Holiday,slovakia
08-May-24,Wednesday,Day of Victory Over Fascism,National Holiday,slovakia
05-Jul-24,Friday,St. Cyril & St. Methodius Day,National Holiday,slovakia
29-Aug-24,Thursday,National Uprising Day,National Holiday,slovakia
15-Sep-24,Sunday,Day of Our Lady of Sorrows,National Holiday,slovakia
01-Nov-24,Friday,All Saints' Day,National Holiday,slovakia
17-Nov-24,Sunday,Fight for Freedom and Democracy Day,National Holiday,slovakia
24-Dec-24,Tuesday,Christmas Eve,National Holiday,slovakia
25-Dec-24,Wednesday,Christmas Day,National Holiday,slovakia
26-Dec-24,Thursday,St. Stephen's Day,National Holiday,slovakia
