Date,Day,Name,Type,Country
01-Jan-30,Tuesday,New Year's Day,National Holiday,spain
06-Jan-30,Sunday,Epiphany,National Holiday,spain
19-Apr-30,Friday,Good Friday,National Holiday,spain
01-May-30,Wednesday,Labor Day,National Holiday,spain
15-Aug-30,Thursday,Assumption of Mary,National Holiday,spain
12-Oct-30,Saturday,Hispanic Day,National Holiday,spain
01-Nov-30,Friday,All Saints' Day,National Holiday,spain
06-Dec-30,Friday,Constitution Day,National Holiday,spain
08-Dec-30,Sunday,Immaculate Conception,National Holiday,spain
25-Dec-30,Wednesday,Christmas Day,National Holiday,spain
01-Jan-30,Tuesday,New Year's Day,Public Holiday,sweden
06-Jan-30,Sunday,Epiphany,Public Holiday,sweden
19-Apr-30,Friday,Good Friday,Public Holiday,sweden
21-Apr-30,Sunday,Easter Sunday,Public Holiday,sweden
22-Apr-30,Monday,Easter Monday,Public Holiday,sweden
01-May-30,Wednesday,May 1st,Public Holiday,sweden
30-May-30,Thursday,Ascension Day,Public Holiday,sweden
06-Jun-30,Thursday,National day,Public Holiday,sweden
09-Jun-30,Sunday,Whit Sunday,Public Holiday,sweden
22-Jun-30,Saturday,Midsummer Day,Public Holiday,sweden
02-Nov-30,Saturday,All Saints' Day,Public Holiday,sweden
25-Dec-30,Wednesday,Christmas Day,Public Holiday,sweden
26-Dec-30,Thursday,Boxing Day,Public Holiday,sweden
01-Jan-30,Tuesday,Republic Day,National Holiday,taiwan
02-Feb-30,Saturday,Lunar New Year's Eve,National Holiday,taiwan
03-Feb-30,Sunday,Lunar New Year's Day,National Holiday,taiwan
04-Feb-30,Monday,Lunar New Year Holiday,National Holiday,taiwan
05-Feb-30,Tuesday,Lunar New Year Holiday,National Holiday,taiwan
06-Feb-30,Wednesday,Lunar New Year Holiday,National Holiday,taiwan
07-Feb-30,Thursday,Lunar New Year Holiday,National Holiday,taiwan
28-Feb-30,Thursday,Peace Memorial Day,National Holiday,taiwan
04-Apr-30,Thursday,Children's Day,National Holiday,taiwan
05-Apr-30,Friday,Tomb Sweeping Day,National Holiday,taiwan
05-Jun-30,Wednesday,Dragon Boat Festival,National Holiday,taiwan
12-Sep-30,Thursday,Mid-Autumn Festival,National Holiday,taiwan
10-Oct-30,Thursday,National Day,National Holiday,taiwan
01-Jan-30,Tuesday,New Year's Day,National Holiday,thailand
06-Apr-30,Saturday,Chakri Day,National Holiday,thailand
08-Apr-30,Monday,Day off for Chakri Day,National Holiday,thailand
13-Apr-30,Saturday,Songkran,National Holiday,thailand
14-Apr-30,Sunday,Songkran Holiday,National Holiday,thailand
15-Apr-30,Monday,Songkran Holiday,National Holiday,thailand
16-Apr-30,Tuesday,Songkran Observed,National Holiday,thailand
01-May-30,Wednesday,Labor Day,National Holiday,thailand
04-May-30,Saturday,Coronation Day,National Holiday,thailand
06-May-30,Monday,Day off for Coronation Day,National Holiday,thailand
03-Jun-30,Monday,Queen Suthida's Birthday,National Holiday,thailand
28-Jul-30,Sunday,King Vajiralongkorn's Birthday,National Holiday,thailand
29-Jul-30,Monday,Day off for King Vajiralongkorn's Birthday,National Holiday,thailand
12-Aug-30,Monday,The Queen Mother's Birthday,National Holiday,thailand
13-Oct-30,Sunday,Anniversary of the Death of King Bhumibol,National Holiday,thailand
14-Oct-30,Monday,Day off for Anniversary of the Death of King Bhumibol,National Holiday,thailand
23-Oct-30,Wednesday,Chulalongkorn Day,National Holiday,thailand
05-Dec-30,Thursday,King Bhumibol's Birthday,National Holiday,thailand
10-Dec-30,Tuesday,Constitution Day,National Holiday,thailand
31-Dec-30,Tuesday,New Year's Eve,National Holiday,thailand
